platform,platform_label,device_kind,energy_domain,session_number,problem_size,num_threads,configuration,runtime_per_op_s,total_energy_per_op_j,edp_total_j_s,throughput_gflops,energy_efficiency_gflop_per_j,avg_power_w,temp_c,sm_clock_mhz
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,1,1T,0.03692026764814815,2.1790300555555557,0.08041607607025708,200.39819903980222,3.395433866327462,59.07696736821437,98.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,2,2T,0.019208919432692307,1.4905944615384619,0.02857438806905384,385.17275641634416,4.963625905949671,77.70294067991924,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,4,4T,0.009717643408653847,1.0582391634615385,0.010284590001402891,761.3730975860708,6.991569287150185,108.89490366050899,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,8,8T,0.005632185368983958,0.8189757540106952,0.004608298726681392,1313.6557155495082,9.034153102629286,145.12361659450232,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,10,10T,0.004331849588235294,0.7349544012605043,0.00318348289635763,1707.9892381079987,10.066954460804176,169.11334219979,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,16,16T,0.00475619713507109,0.7947118127962085,0.0037788599096084396,1555.6025325021576,9.30998278489237,166.8046131692944,97.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,20,20T,0.004558767844594595,0.7182687139639639,0.003273018343855862,1622.971999370065,10.30081491639567,157.03532625176774,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,1,1T,0.018926865188679247,1.2416076698113208,0.023501927978503628,195.45635906466487,2.979505665363055,65.63692480233854,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,2,2T,0.010003586222772278,0.8209341534653465,0.00822311066970242,369.8050398019781,4.5063053805746796,82.13301498485201,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,4,4T,0.005318696132978723,0.562641539893617,0.0029908578197429137,695.5419702118236,6.575014365686547,105.80243898781201,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,8,8T,0.002826445261904762,0.4238389005602241,0.0011968984649051487,1308.8444229093782,8.728261398928097,149.31179292281487,98.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,10,10T,0.0023674438376168226,0.39483120911214953,0.0009347527593700263,1562.6040496452529,9.369521841947186,166.16793459267336,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,16,16T,0.0028047357472067037,0.4201816717877095,0.0011781436674479502,1318.9749275949075,8.804230295563698,149.39385390911218,100.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,20,20T,0.002396465502183406,0.3749700480349345,0.0008981708184060302,1543.6806299475302,9.865818744462407,155.86645019791297,100.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,1,1T,0.01919533426923077,1.1311252692307692,0.021719046719079156,192.72267292823744,3.270527394622461,58.99019872230921,98.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,2,2T,0.009121691231818182,0.7761114909090909,0.007081818318400901,405.5581398242326,4.766552579954765,85.12179059012935,100.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,4,4T,0.004821911908653846,0.5241973701923077,0.0025285642946739637,767.2011022699176,7.0572208283723565,108.66920210563481,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,8,8T,0.0025187795763546798,0.37734916502463056,0.0009499590310238502,1468.7176952247546,9.803590934717178,149.74870669422467,98.5,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,10,10T,0.0022424372312373226,0.36381365618661254,0.000816850894909159,1649.7123307741408,10.168328921319937,162.34280631687687,100.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,16,16T,0.002452914112745098,0.4088979852941177,0.001003239443079025,1508.1556000735784,9.04718694339723,166.59190570860443,98.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,20,20T,0.0022411155,0.3953779224137931,0.0008860461117580942,1650.6860670005929,9.356557232527276,176.14509346413243,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,1,1T,0.022734635238636364,1.4958450795454545,0.03396056388984116,162.71983692728332,2.473101111208912,65.84333433415189,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,2,2T,0.01166025635882353,0.9091655176470588,0.010611282981683248,317.2637132638292,4.068981348168027,78.00657085421783,98.5,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,4,4T,0.0056259966123595505,0.5916,0.0033287869487475877,657.5503709855823,6.2531954089005595,105.14039366485036,98.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,8,8T,0.002951509641812865,0.44306749999999995,0.0013085816213232807,1253.384400864773,8.34946698802855,150.39657778110544,98.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,10,10T,0.002576056087563452,0.40981533121827407,0.00105623563848948,1436.0627670701242,9.02693450118743,159.16556877608227,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,16,16T,0.0025784326838790934,0.41451615113350126,0.0010687827401062583,1434.7392319905298,8.924565808791105,160.73750773960117,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,20,20T,0.0026607148934210526,0.42520081578947366,0.001132916562667386,1390.3698008097397,8.700321097386418,159.51954527908833,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,1,1T,0.04567095793181819,3.057611272727273,0.13971673885861668,165.37633474784775,2.4701942119621805,66.7485508451418,98.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,2,2T,0.023747606154761902,1.838053642857143,0.04354873905830085,318.04861349983133,4.1091926150727724,77.43103937411124,98.5,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,4,4T,0.011660317686046511,1.3267185174418605,0.015470064214051532,647.7433509694823,5.692913061841853,112.97490018480056,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,8,8T,0.006821188345637583,1.035304553691275,0.0070588707311390435,1107.2693992015172,7.295334689220265,150.0592403996052,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,10,10T,0.00631740548136646,1.0198311335403727,0.006441481091165244,1195.5705709724048,7.406023670654572,159.1363206052228,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,16,16T,0.007021554135416667,1.0773361493055558,0.007564386981533762,1075.672550448603,7.0107115283778665,151.64735860125535,100.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,20,20T,0.006335117547169811,1.069889496855346,0.006767619276199472,1192.2261829007775,7.05950779375574,166.5603640506027,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,1,1T,0.07209836210714285,4.3304015,0.3125443707298765,182.43600843950685,3.0374432677429475,60.03621580843539,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,2,2T,0.03484717544827586,2.801577568965517,0.09762698554900753,377.45779353838117,4.695042238523859,80.24176494706263,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,4,4T,0.019832823549019607,2.074140696078431,0.04112173555692562,663.2106511888594,6.341585357497977,104.06677735067828,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,8,8T,0.011120516543010751,1.68311688172043,0.01871570814455642,1182.8007055067692,7.81486882752214,150.20389327270027,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,10,10T,0.010085481234999999,1.6034282499999999,0.016163645839133732,1304.1854049112362,8.20325926099079,157.37044580540692,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,16,16T,0.011497387795454544,1.7668905113636364,0.020322359740931193,1144.0283556669397,7.444342057098385,152.16517256725677,100.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,20,20T,0.009698734764423077,1.6222180144230771,0.015740157754035474,1356.191063345195,8.108243584697028,165.4301815066153,100.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,1,1T,0.03656839023214286,2.1777323571428573,0.07953038309058666,202.3266425827645,3.397531859545297,59.60093570672113,98.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,2,2T,0.019103540230769232,1.476730692307692,0.02823665872618729,387.2974431901884,5.01030320305793,77.24987232280529,98.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,4,4T,0.01008848058,1.03561042,0.01045082661884963,733.3862427306608,7.144342704303554,102.6344982266746,99.0,-1.0
