platform,platform_label,device_kind,energy_domain,problem_size,num_threads,configuration,session_count,runtime_per_op_s_median,runtime_per_op_s_min,runtime_per_op_s_max,runtime_per_op_s_robust_cv_pct,total_energy_per_op_j_median,total_energy_per_op_j_min,total_energy_per_op_j_max,total_energy_per_op_j_robust_cv_pct,edp_total_j_s_median,edp_total_j_s_min,edp_total_j_s_max,edp_total_j_s_robust_cv_pct,throughput_gflops_median,throughput_gflops_min,throughput_gflops_max,throughput_gflops_robust_cv_pct,energy_efficiency_gflop_per_j_median,energy_efficiency_gflop_per_j_min,energy_efficiency_gflop_per_j_max,energy_efficiency_gflop_per_j_robust_cv_pct,avg_power_w_median,avg_power_w_min,avg_power_w_max,avg_power_w_robust_cv_pct,temp_c_median,temp_c_min,temp_c_max,temp_c_robust_cv_pct,sm_clock_mhz_median,sm_clock_mhz_min,sm_clock_mhz_max,sm_clock_mhz_robust_cv_pct
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,10,10T,5,0.0023674438376168226,0.002255535797297297,0.0024310689128878285,3.9844888861968006,0.39345652983293555,0.37246676576576576,0.39700293387471,1.0786481850365377,0.0009347527593700263,0.0008403992536738722,0.000957820224187425,3.658702581560079,1562.6040496452529,1521.708302066148,1640.1321003285364,3.880191874233638,9.402251073301434,9.318260322709216,9.932102468309319,1.086525443632885,165.85688960549666,161.40324753025953,169.67712068494637,1.3297282212418187,99.0,91.5,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,16,16T,5,0.002730062036585366,0.002588001523255814,0.0028047357472067037,4.055264747964034,0.4201816717877095,0.4094768824289406,0.42070428726287257,0.18440349865337602,0.0011487520495765276,0.0010598355041343613,0.0011781436674479502,3.7933349213378835,1355.0520666132263,1318.9749275949075,1429.4336010382203,3.9472997109436214,8.804230295563698,8.793293161335697,9.034400084920632,0.18417731774469223,153.5153824156209,149.39385390911218,157.6737318858154,3.672805931108557,99.0,98.0,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,20,20T,5,0.002361085551172708,0.0020951828392484348,0.0024040887177033494,2.700304301411798,0.37917318336886996,0.3749700480349345,0.38070537265135695,0.26505696446348187,0.0008969229826298016,0.0007973461191916531,0.0009130663855996717,2.668479870250804,1566.8118156473274,1538.7853171335473,1765.657942012011,2.6520151483133376,9.756428710542847,9.717167355237539,9.865818744462407,0.26458390149736116,160.1342543945515,155.86645019791297,180.9180521884057,3.9513385351932433,99.0,98.5,100.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,1T,5,0.018887194367924527,0.016735934841666668,0.019362740826923075,2.418825203877219,1.1311252692307692,0.9026094916666667,1.2206968396226414,2.2275432862311275,0.021719046719079156,0.015109170435908233,0.02296965629211522,4.740026144101911,195.86689960662295,191.05643140356034,221.0438974352905,2.3799991130388665,3.270527394622461,3.0305484365017374,4.098534794211275,2.261562731055036,58.99019872230921,53.921100660796895,64.87271553528228,0.45665066780216745,99.0,95.0,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,2T,5,0.009134801054545453,0.00881098082017544,0.00961861298557692,4.845596666083393,0.7475416954545455,0.6621234078947369,0.7761114909090909,1.6401026156387228,0.007058475225557864,0.005810474842217507,0.007108091998442255,1.0421773134803884,404.97617397474755,384.60601959115564,419.85987452777,4.6922649469584785,4.94872909192129,4.766552579954765,5.587176667161732,1.6584572288591655,79.21724526811961,75.18075061647747,85.12179059012935,4.898098001856985,99.0,92.5,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,4,4T,5,0.00484339200478469,0.0045339187239819,0.00508587696969697,0.75289334934643,0.5178184191919192,0.5097060485436893,0.5241973701923077,1.5528008773490232,0.0024908104278586803,0.002371353277630478,0.0026332728608748756,2.2472156979228313,763.7986211742846,727.3821506188242,815.9335036298125,0.7490777058369925,7.144157627312055,7.0572208283723565,7.257861972118031,1.536677191814591,106.19041886252542,101.69935266868008,115.25997093319296,3.4608056692870854,99.0,99.0,100.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,8,8T,5,0.002623572220052083,0.0025112928000000003,0.0027921270083102493,6.344992788721985,0.3915166341145834,0.3596553048192771,0.40121368282548475,3.6720903190475376,0.001028114452294044,0.0009037904655883922,0.0011204986284839011,11.270459948952176,1410.055045872215,1324.931193131481,1473.0963014924396,6.628462190618272,9.448835201037138,9.220463529208168,10.285899045996507,3.583339464069256,143.65824466360348,143.19630725179934,149.74870669422467,0.4767344946644318,99.0,89.0,100.0,0.7487878787878788,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,10,10T,5,0.0022424372312373226,0.0020557199231557377,0.0023202954139908256,3.7097673671210187,0.358497366972477,0.3524771290983607,0.36381365618661254,1.8985336759427238,0.000816850894909159,0.0007244841121095196,0.0008307907222531688,1.7788482735985869,1649.7123307741408,1594.355671149876,1799.5526115787516,3.619176683435767,10.31911672920648,10.168328921319937,10.495375089002088,1.8745098767538633,162.34280631687687,154.27330613490065,171.36757827506332,6.6257635693992665,99.0,99.0,100.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,16,16T,5,0.0025625471243654824,0.002452914112745098,0.002775805487771739,6.342982007350566,0.4101718705583756,0.3921503929471033,0.41828640405405404,0.48815438836452263,0.0010516477261296306,0.0009905317986821573,0.0011435124518485724,8.61604811024474,1443.6342033233777,1332.7217487579674,1508.1556000735784,6.626292353120394,9.01908830936835,8.8441223377516,9.433564762894378,0.48655765753626684,155.18962424485582,148.18972403296556,166.59190570860443,4.759493465012063,99.0,92.0,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,20,20T,5,0.0022411155,0.002082781557172557,0.00239953415835141,7.710985602252039,0.3907400053763441,0.36488135654885656,0.3953779224137931,1.759782900422243,0.0008860461117580942,0.0007604049312106684,0.0009208171752640291,5.126749354278916,1650.6860670005929,1541.7069873851688,1776.170997876196,7.3297509664475555,9.467615491582267,9.356557232527276,10.138574841084285,1.7391388044996674,174.79753799216428,158.54502504971003,176.69707008440184,1.611147566665188,99.0,85.0,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,1,1T,5,0.022894172215909094,0.021190048276595742,0.023479405848837207,2.9085227046832287,1.4817138837209303,1.1475773085106384,1.532348976744186,5.066537456459316,0.03396056388984116,0.024335028364206097,0.035717579374904815,5.364800934205355,161.5859310388953,157.55835297376422,174.58082600328916,2.8525521102328173,2.4967028007038214,2.414186444772651,3.2236552786712256,4.90001249924764,63.173118173654544,54.11681684663403,65.84333433415189,6.227155703235093,99.0,98.0,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,2,2T,5,0.011424297494252873,0.010935958978494625,0.011833951805882353,3.9400173248438355,0.8941399540229885,0.7710610698924731,0.9091655176470588,2.3004548071453255,0.01022024768341008,0.008410616740596868,0.01075787912251866,5.672552673658494,323.8165471056127,312.60704335510604,338.2765159059975,4.0478533072715726,4.137358369978925,4.068981348168027,4.797775023305885,2.262094343129246,78.00657085421783,70.6998558242079,80.00190781358319,2.4012703770486508,98.5,89.0,99.0,0.7525888324873096,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,4,4T,5,0.005633601935393258,0.005386013758064516,0.00570862809322034,1.3614729786917161,0.5916,0.5466792204301075,0.5929769147727273,0.34506657235386445,0.0033345339900472644,0.002944296110027416,0.0033756865715742464,1.2861570146544319,656.6627388868401,648.0324379281356,686.8486881137035,1.3490981615020883,6.2531954089005595,6.238665152529817,6.766996906995047,0.34450479613350027,104.30949510772373,101.46903141102932,105.14039366485036,1.1809952675197306,99.0,82.0,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,8,8T,5,0.003071329094512195,0.002951509641812865,0.003133764389751553,3.013892874171911,0.45160999390243906,0.41715969436201783,0.45880749223602485,2.3628819497912943,0.0013875874031286863,0.001247203603224774,0.0014382943490776614,5.4179014521493505,1204.4870629806114,1180.4895759772985,1253.384400864773,2.953844447533468,8.191528695995695,8.063039110879451,8.868009649039003,2.325556876660458,146.5348079192957,139.52709693555897,150.39657778110544,0.4735469754832395,99.5,82.0,100.0,0.7450251256281406,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,10,10T,5,0.002576056087563452,0.002489368020731707,0.002607259728643216,1.7958661105323683,0.410718193902439,0.40981533121827407,0.41579499487179483,0.26248017436256316,0.00105623563848948,0.0010222428271232699,0.0010813364055933883,3.234638205232349,1436.0627670701242,1418.8751848758839,1486.070400261428,1.7744565171876236,9.007090980454887,8.897115822099952,9.02693450118743,0.262013746809026,159.76540437193415,157.46629657535647,165.08309261970152,2.133539005272204,99.0,98.0,100.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,16,16T,5,0.0026060364185750634,0.002565310840506329,0.0027438273019125686,2.3169185823473795,0.4146873237704918,0.4034465291139241,0.4224558584656085,0.8741392761360404,0.0010858325138522022,0.001035287977694936,0.0011561182573945204,6.901370915935098,1419.5412306190801,1348.2541992557399,1442.0771503717665,2.353700893264052,8.920883550422381,8.756834925739803,9.16943353368272,0.8690625799287119,157.27360791663892,151.13003900449314,160.73750773960117,2.8546906720748675,99.0,94.0,100.0,0.7487878787878788,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,20,20T,5,0.0024914947426470588,0.002383088528436019,0.0026607148934210526,6.349080402290435,0.430116029040404,0.42520081578947366,0.44180119485294117,0.43557718617751123,0.00110080140398254,0.001026825330833845,0.001132916562667386,4.3253882211534815,1484.8021720849576,1390.3698008097397,1552.345348810895,6.088197219921706,8.600879939675576,8.373395481359545,8.700321097386418,0.43430855895253856,177.36471149417392,159.51954527908833,181.10326518976854,3.125074690672417,99.0,99.0,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,1,1T,5,0.04567095793181819,0.041561907,0.04653200040909091,2.795171449458832,2.7529857045454547,2.17916916,3.057611272727273,11.87998719472926,0.1281601858300956,0.09056666149055191,0.13971673885861668,12.793060607122422,165.37633474784775,162.31613481466644,181.72633245406166,2.7434713847373224,2.7435280095763526,2.4701942119621805,3.4659511180715405,10.998643078467744,61.11749123926417,52.42551222256466,66.7485508451418,9.404814180843067,99.0,91.0,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,2,2T,5,0.022736996199999998,0.02246909736956522,0.023747606154761902,1.5154725845448056,1.9037506777777775,1.838053642857143,1.9248801477272726,1.6455175834100513,0.04334745323270685,0.04222046649974378,0.04389017037628867,1.725682790815885,332.1852050419598,318.04861349983133,336.1458678451952,1.531107267321333,3.967375138480193,3.923839511824074,4.1091926150727724,1.626917491474943,83.58654544525206,77.43103937411124,84.3870548428305,0.9073835892269595,99.0,98.5,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,4,4T,5,0.012101543573863636,0.011660317686046511,0.012323588080246913,2.720340452063025,1.2970842378048781,1.1635311046511627,1.3267185174418605,2.2644408696100724,0.015828011164194786,0.01359249847290232,0.015943409763511385,1.0809315306386664,624.1264682782615,612.8809954359983,647.7433509694823,2.6713396856782756,5.8229782898368185,5.692913061841853,6.492176204861799,2.230254717955355,105.04985169240986,98.65345982382829,112.97490018480056,4.233231993164127,99.0,88.5,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,8,8T,5,0.006726887901960785,0.006521198435897436,0.006939378877551021,2.0783732363738268,1.0133582843137252,0.9779244743589743,1.035304553691275,3.210862286598933,0.006810407160223899,0.006368569281454318,0.007162607876570861,5.408958401052223,1122.7918249796376,1088.4107674832894,1158.2062736901835,2.0496718934570612,7.45333036217731,7.295334689220265,7.723392296276553,3.1428150013960363,148.58733484594035,146.75018549354462,150.0592403996052,1.0367908941982475,99.0,94.0,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,10,10T,5,0.00631740548136646,0.006180448168711656,0.006397087249999999,0.37118661133276765,1.0173943726708075,0.9405640674846626,1.0198311335403727,0.35509746881471815,0.006429500282903248,0.00581729328588258,0.006490362811192267,0.4595284217892371,1195.5705709724048,1180.6768663959115,1222.0623446743514,0.37206389383528127,7.423761262966975,7.406023670654572,8.03017417172986,0.35423760854963926,158.61705137309923,150.12265332733512,159.5652708849733,0.8863046161397259,99.0,86.0,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,16,16T,5,0.006889208424657534,0.006822913047297297,0.007021554135416667,0.9920056351471758,1.0773361493055558,1.0127330958904108,1.0886914103448275,0.8155079600301227,0.007435176157870612,0.006980163047324369,0.007564386981533762,2.4147368022873246,1096.336830382099,1075.672550448603,1106.9894743855211,0.9853824922273264,7.0107115283778665,6.937588470812756,7.457930589791078,0.8110222295307548,155.20558112182903,145.19142327161254,155.8989470853828,0.6623372498169925,100.0,79.0,100.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,20,20T,5,0.006463584596153846,0.006312657883647798,0.006494534741935483,0.7099262870816239,1.0498521855345913,1.0398370677419355,1.069889496855346,1.0398855154006494,0.006767619276199472,0.006627393738776403,0.006841718324773677,0.38920482535653844,1168.5300649690041,1162.9613556835625,1196.467964513292,0.7065430864044355,7.194244171400139,7.05950779375574,7.263535516372288,1.0326147834746922,161.22526787384257,157.832090216814,166.5603640506027,2.6007351708720154,99.0,96.0,100.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,1,1T,5,0.07123889739285715,0.0656712705625,0.07257535696428571,1.7886890898563355,4.3070552499999994,3.61384284375,4.362005428571429,1.2700325483402697,0.31057927905687355,0.2374100873445823,0.31296829324660064,1.1404342390275104,184.63701530661268,181.23697147020533,200.2905879754792,1.7673665141045183,3.0539052213956928,3.0154644721499553,3.639716306189566,1.281200885156666,59.84318418363152,54.98725244313805,61.18497366237921,1.172905975736805,99.0,98.0,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,2,2T,5,0.03595574753571429,0.034652713933333336,0.03729783096296296,4.571088322398747,2.951530703703704,2.619541816666666,2.9964518571428576,2.2564597415610885,0.10661689132697777,0.09078952252741909,0.10997317696892839,4.667205196871913,365.82016230146496,352.6569319001313,379.5782507884911,4.7165120597243995,4.456577936228001,4.389641632803718,5.021239261225148,2.2268153923689176,80.24176494706263,75.41476274085598,82.24301856616066,3.543132145779007,99.0,94.0,99.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,4,4T,5,0.019111656698113207,0.018694140580357142,0.019832823549019607,3.2389101895402583,2.06094969,1.964301375,2.1115449150943397,3.066273701467384,0.03968976577375951,0.03662841407588364,0.04112173555692562,4.291369438355126,688.2363859291764,663.2106511888594,703.6076772062938,3.311286196629455,6.382182609284749,6.229249165326635,6.696192849649867,3.1312406194484375,104.69570276402072,103.75462145182834,111.68273724409029,0.8906237727093673,97.0,95.0,99.0,3.056907216494845,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,8,8T,5,0.011058272931578947,0.010514707380208332,0.011355515949438202,1.0627056057304292,1.6486653789473684,1.612383041666667,1.68311688172043,2.431692644235006,0.018243907542504746,0.016964357633931157,0.019030541004392894,3.8341104885131245,1189.4567826221976,1158.3214328269114,1250.9465903268517,1.0703769837462764,7.978173268787229,7.81486882752214,8.157700131998155,2.3924603030164877,148.31094401015952,146.18716817448302,151.80385206125237,1.8922990446683912,100.0,98.0,100.0,0.0,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,10,10T,5,0.009897467966019417,0.009814550186274508,0.010085481234999999,0.9926992658062851,1.5926298834951456,1.418371480392157,1.6034282499999999,0.665018747365252,0.015768492103820135,0.013965260930851743,0.016163645839133732,1.641192499007921,1328.9600412031027,1304.1854049112362,1340.1874863719747,0.9861200939290833,8.258879362860139,8.20325926099079,9.273551000733,0.6620569576913116,158.9529923988963,142.45030734965792,160.34908230362998,1.302172964170339,99.0,75.0,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,16,16T,5,0.011350571550561798,0.011335026584269664,0.011497387795454544,0.20304675339082237,1.7668905113636364,1.604534651685393,1.8093721011235955,2.3688662195477113,0.020279803177262433,0.01820484807556963,0.020546232814268824,1.9477929661001618,1158.8259981551623,1144.0283556669397,1160.4152179331065,0.20332450657226284,7.444342057098385,7.269559568801023,8.1976028502721,2.4073300375683018,152.16517256725677,140.00970878585943,157.91000929275936,2.565013272814243,98.0,86.0,100.0,3.0257142857142854,-1.0,-1.0,-1.0,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,20,20T,5,0.009699942182692307,0.009657312264423078,0.009767368752427183,0.3186557006034354,1.6082024466019418,1.5251115673076923,1.6222180144230771,1.2920935977632253,0.01563554001690858,0.014738163547283597,0.015740157754035474,0.9920108732835603,1356.0222445206996,1346.6612838625988,1362.0080912651879,0.31795562534931165,8.178906441840255,8.108243584697028,8.624508671200996,1.2809139307989816,162.8402089551789,156.18698898158786,165.4301815066153,1.4732852766894367,100.0,86.0,100.0,0.0,-1.0,-1.0,-1.0,0.0
