schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok,source_file,session_number,checksum_bool,platform,platform_label,device_kind,energy_domain,configuration,runtime_per_op_s,kernel_runtime_per_op_s,primary_energy_per_op_j,total_energy_per_op_j,dram_energy_per_op_j,edp_total_j_s,logical_flops_per_op,logical_bytes_expected,throughput_gflops,energy_efficiency_gflop_per_j,operational_intensity_flop_per_byte,temperature_rise_c,clock_change_pct
cpu-gpu-v2,2026-07-29T00:44:00,conv2d_intel_20260729_004307_session1,1,1,1,CONV2D,onednn_convolution_auto:brgconv_1x1:avx512_core;scratchpad=user;execute_api=c,cpu_native,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,10,6,N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP,102,1.003589679,1.003589679,1.003589679,142.796021,144.457418,1.661397,1.3999609901960783,142.28526258090383,1.0643389989801196e-10,9.8391145,9.8391145,1341640409088,1336.8415769528854,205783040,142.28526258090383,in_range,-1,-1,-1,2355,2354,-1,74,74,74,,-1,-1,-1.0,-1,t,conv2d_intel_20260729_004307_session1.csv,1,True,INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,10T,0.009839114500000001,0.009839114500000001,1.3999609901960783,1.4162491960784314,0.01628820588235294,0.013934638000748638,13153337344.0,205783040.0,1336.8415769528854,9.287445585438887,63.91847133757962,0,-0.04246284501061571
cpu-gpu-v2,2026-07-29T00:44:01,conv2d_intel_20260729_004307_session1,2,2,2,CONV2D,onednn_convolution_auto:brgconv_1x1:avx512_core;scratchpad=user;execute_api=c,cpu_native,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,10,6,N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP,102,1.002436567,1.002436567,1.002436567,142.847535,144.483059,1.635524,1.4004660294117646,142.50032341447894,1.0647229617741069e-10,9.827809480392157,9.827809480392157,1341640409088,1338.3793581105467,205783040,142.50032341447894,in_range,-1,-1,-1,2739,2355,-1,75,74,75,,-1,-1,-1.0,-1,t,conv2d_intel_20260729_004307_session1.csv,1,True,INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,10T,0.009827809480392156,0.009827809480392156,1.4004660294117646,1.4165005784313724,0.016034549019607842,0.013921097813688816,13153337344.0,205783040.0,1338.3793581105467,9.285797368728192,63.91847133757962,1,-14.019715224534501
cpu-gpu-v2,2026-07-29T00:44:02,conv2d_intel_20260729_004307_session1,3,3,3,CONV2D,onednn_convolution_auto:brgconv_1x1:avx512_core;scratchpad=user;execute_api=c,cpu_native,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,10,6,N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP,102,1.002875853,1.002875853,1.002875853,142.747315,144.39605799999998,1.648743,1.3994834803921568,142.33797191645016,1.0639759657882889e-10,9.832116205882352,9.832116205882352,1341640409088,1337.793112751315,205783040,142.33797191645016,in_range,-1,-1,-1,2740,2355,-1,75,75,75,,-1,-1,-1.0,-1,t,conv2d_intel_20260729_004307_session1.csv,1,True,INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,10T,0.009832116205882353,0.009832116205882353,1.3994834803921568,1.4156476274509802,0.01616414705882353,0.013918811979679686,13153337344.0,205783040.0,1337.7931127513148,9.291392214377488,63.91847133757962,0,-14.05109489051095
cpu-gpu-v2,2026-07-29T00:44:03,conv2d_intel_20260729_004307_session1,4,4,4,CONV2D,onednn_convolution_auto:brgconv_1x1:avx512_core;scratchpad=user;execute_api=c,cpu_native,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,10,6,N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP,102,1.004040266,1.004040266,1.004040266,142.92566,144.56738,1.64172,1.4012319607843136,142.35052600968095,1.0653052713070548e-10,9.843532019607844,9.843532019607844,1341640409088,1336.241637432497,205783040,142.35052600968095,in_range,-1,-1,-1,2740,2354,-1,75,75,74,,-1,-1,-1.0,-1,t,conv2d_intel_20260729_004307_session1.csv,1,True,INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,10T,0.009843532019607843,0.009843532019607843,1.4012319607843136,1.4173272549019609,0.01609529411764706,0.01395150621589034,13153337344.0,205783040.0,1336.241637432497,9.28038129409276,63.91847133757962,-1,-14.087591240875913
cpu-gpu-v2,2026-07-29T00:44:04,conv2d_intel_20260729_004307_session1,5,5,5,CONV2D,onednn_convolution_auto:brgconv_1x1:avx512_core;scratchpad=user;execute_api=c,cpu_native,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,10,6,N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP,102,1.003940245,1.003940245,1.003940245,142.952637,144.605756,1.653119,1.4014964411764708,142.39157929165398,1.0655063460497152e-10,9.842551421568624,9.842551421568624,1341640409088,1336.3747651016822,205783040,142.39157929165398,in_range,-1,-1,-1,2739,2355,-1,75,74,75,,-1,-1,-1.0,-1,t,conv2d_intel_20260729_004307_session1.csv,1,True,INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,10T,0.009842551421568627,0.009842551421568627,1.4014964411764708,1.4177034901960786,0.016207049019607844,0.013953819502792217,13153337344.0,205783040.0,1336.374765101682,9.277918432845786,63.91847133757962,1,-14.019715224534501
cpu-gpu-v2,2026-07-29T00:44:05,conv2d_intel_20260729_004307_session1,6,6,6,CONV2D,onednn_convolution_auto:brgconv_1x1:avx512_core;scratchpad=user;execute_api=c,cpu_native,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,10,6,N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP,102,1.004639878,1.004639878,1.004639878,143.079834,144.742026,1.662192,1.4027434705882351,142.41902708942635,1.0664544167781935e-10,9.849410568627453,9.849410568627453,1341640409088,1335.4441113355842,205783040,142.41902708942635,in_range,-1,-1,-1,2845,2354,-1,75,75,75,,-1,-1,-1.0,-1,t,conv2d_intel_20260729_004307_session1.csv,1,True,INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,10T,0.009849410568627452,0.009849410568627452,1.4027434705882353,1.4190394705882354,0.016295999999999998,0.01397670235891127,13153337344.0,205783040.0,1335.4441113355845,9.269183568620214,63.91847133757962,0,-17.25834797891037
cpu-gpu-v2,2026-07-29T00:44:06,conv2d_intel_20260729_004307_session1,7,7,7,CONV2D,onednn_convolution_auto:brgconv_1x1:avx512_core;scratchpad=user;execute_api=c,cpu_native,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,10,6,N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP,102,1.004265355,1.004265355,1.004265355,143.303771,144.978846,1.675075,1.404938931372549,142.69512563240818,1.0681235450966544e-10,9.845738774509805,9.845738774509805,1341640409088,1335.9421415946388,205783040,142.69512563240818,in_range,-1,-1,-1,2740,2355,-1,75,75,75,,-1,-1,-1.0,-1,t,conv2d_intel_20260729_004307_session1.csv,1,True,INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,10T,0.009845738774509805,0.009845738774509805,1.404938931372549,1.4213612352941176,0.01642230392156863,0.013994351426920449,13153337344.0,205783040.0,1335.9421415946383,9.254042545544886,63.91847133757962,0,-14.05109489051095
cpu-gpu-v2,2026-07-29T00:44:07,conv2d_intel_20260729_004307_session1,8,8,8,CONV2D,onednn_convolution_auto:brgconv_1x1:avx512_core;scratchpad=user;execute_api=c,cpu_native,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,10,6,N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP,102,1.004081976,1.004081976,1.004081976,143.406188,145.056706,1.650518,1.4059430196078433,142.82318717769712,1.068886916558234e-10,9.84394094117647,9.84394094117647,1341640409088,1336.1861293763527,205783040,142.82318717769712,in_range,-1,-1,-1,2740,2355,-1,75,75,75,,-1,-1,-1.0,-1,t,conv2d_intel_20260729_004307_session1.csv,1,True,INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,10T,0.00984394094117647,0.00984394094117647,1.405943019607843,1.4221245686274508,0.016181549019607843,0.01399931026456469,13153337344.0,205783040.0,1336.1861293763527,9.249075386338912,63.91847133757962,0,-14.05109489051095
cpu-gpu-v2,2026-07-29T00:44:08,conv2d_intel_20260729_004307_session1,9,9,9,CONV2D,onednn_convolution_auto:brgconv_1x1:avx512_core;scratchpad=user;execute_api=c,cpu_native,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,10,6,N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP,102,1.005361329,1.005361329,1.005361329,143.48413,145.119608,1.635478,1.4067071568627447,142.71896666516798,1.0694678620893318e-10,9.85648361764706,9.85648361764706,1341640409088,1334.485791712802,205783040,142.71896666516798,in_range,-1,-1,-1,2856,2354,-1,75,75,75,,-1,-1,-1.0,-1,t,conv2d_intel_20260729_004307_session1.csv,1,True,INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,10T,0.00985648361764706,0.00985648361764706,1.406707156862745,1.4227412549019607,0.016034098039215686,0.014023225871091794,13153337344.0,205783040.0,1334.485791712802,9.245066380609298,63.91847133757962,0,-17.57703081232493
cpu-gpu-v2,2026-07-29T00:44:09,conv2d_intel_20260729_004307_session1,10,10,10,CONV2D,onednn_convolution_auto:brgconv_1x1:avx512_core;scratchpad=user;execute_api=c,cpu_native,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,10,6,N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP,102,1.006580074,1.006580074,1.006580074,143.419127,145.050229,1.631102,1.4060698725490195,142.48158760988946,1.0689833581972331e-10,9.868432098039216,9.868432098039216,1341640409088,1332.8700256866002,205783040,142.48158760988946,in_range,-1,-1,-1,2740,2355,-1,76,75,76,,-1,-1,-1.0,-1,t,conv2d_intel_20260729_004307_session1.csv,1,True,INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,10T,0.009868432098039216,0.009868432098039216,1.4060698725490197,1.422061068627451,0.01599119607843137,0.014033513095015085,13153337344.0,205783040.0,1332.8700256866002,9.24948838990113,63.91847133757962,1,-14.05109489051095
