timestamp,run_id_global,run_id_per_size,device_name,num_threads,problem_size,batches,gpu_e2e_time_s,gpu_kernel_time_s,wall_time_s,total_energy_j,energy_per_batch_j,energy_per_second_j,energy_per_flop_j,time_per_gemm_ms_kernel,time_per_gemm_ms_e2e,flops_total,gflops_per_s,avg_power_w,below_target,pcie_gen,pcie_width,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
2025-11-03T17:30:57,1,1,RTX 3090,,64,250000,1.114742,1.114704,1.124947,190.759000,7.630360e-04,169.571605,1.455376e-09,0.004459,0.004459,1.310720e+11,117.58,169.57,f,4,16,1950,9501,50,0x0
2025-11-03T17:30:58,2,2,RTX 3090,,64,250000,1.111820,1.111800,1.116278,207.385000,8.295400e-04,185.782645,1.582222e-09,0.004447,0.004447,1.310720e+11,117.89,185.78,f,4,16,1950,9501,50,0x0
2025-11-03T17:30:59,3,3,RTX 3090,,64,250000,1.112921,1.112903,1.115642,190.516000,7.620640e-04,170.768086,1.453522e-09,0.004452,0.004452,1.310720e+11,117.77,170.77,f,4,16,1950,9501,50,0x0
2025-11-03T17:31:00,4,4,RTX 3090,,64,250000,1.114193,1.114176,1.123623,187.198000,7.487920e-04,166.602088,1.428207e-09,0.004457,0.004457,1.310720e+11,117.64,166.60,f,4,16,1950,9501,50,0x0
2025-11-03T17:31:01,5,5,RTX 3090,,64,250000,1.110529,1.110511,1.113277,190.318000,7.612720e-04,170.953023,1.452011e-09,0.004442,0.004442,1.310720e+11,118.03,170.95,f,4,16,1950,9501,50,0x0
2025-11-03T17:31:03,6,6,RTX 3090,,64,250000,1.114082,1.114064,1.116776,188.023000,7.520920e-04,168.362287,1.434502e-09,0.004456,0.004456,1.310720e+11,117.65,168.36,f,4,16,1950,9501,50,0x0
2025-11-03T17:31:04,7,7,RTX 3090,,64,250000,1.116850,1.116832,1.119519,205.736000,8.229440e-04,183.771781,1.569641e-09,0.004467,0.004467,1.310720e+11,117.36,183.77,f,4,16,1950,9501,50,0x0
2025-11-03T17:31:05,8,8,RTX 3090,,64,250000,1.117548,1.117531,1.120502,190.658000,7.626320e-04,170.154092,1.454605e-09,0.004470,0.004470,1.310720e+11,117.29,170.15,f,4,16,1950,9501,50,0x0
2025-11-03T17:31:06,9,9,RTX 3090,,64,250000,1.115055,1.115037,1.117804,188.106000,7.524240e-04,168.281784,1.435135e-09,0.004460,0.004460,1.310720e+11,117.55,168.28,f,4,16,1950,9501,50,0x0
2025-11-03T17:31:07,10,10,RTX 3090,,64,250000,1.115133,1.115116,1.117930,188.356000,7.534240e-04,168.486355,1.437042e-09,0.004460,0.004461,1.310720e+11,117.54,168.49,f,4,16,1950,9501,50,0x0
2025-11-03T17:31:08,11,11,RTX 3090,,64,250000,1.119062,1.119044,1.121757,188.642000,7.545680e-04,168.166541,1.439224e-09,0.004476,0.004476,1.310720e+11,117.13,168.17,f,4,16,1950,9501,50,0x0
