schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-29T01:21:49,"conv2d_amd_20260729_005653_session3",1,1,1,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",477,1.023580111,1.023580111,1.023580111,268.559842,268.559842,-1,0.56301853668763102,262.37305621113228,7.6096416964232381e-11,2.1458702536687633,2.1458702536687633,3529204826112,3447.9028931737421,51527680,262.37305621113228,in_range,-1,-1,-1,2789,2653,-1,59,57,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:21:50,"conv2d_amd_20260729_005653_session3",2,2,2,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",477,1.0543193829999999,1.0543193829999999,1.0543193829999999,275.88366600000001,275.88366600000001,-1,0.57837246540880505,261.66991753010387,7.8171622105575342e-11,2.2103131719077567,2.2103131719077567,3529204826112,3347.3773535964674,51527680,261.66991753010387,in_range,-1,-1,-1,2777,2688,-1,59,59,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:21:51,"conv2d_amd_20260729_005653_session3",3,3,3,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",477,1.0146688420000001,1.0146688420000001,1.0146688420000001,263.945808,263.945808,-1,0.55334550943396221,260.13000209973922,7.4789030675439645e-11,2.127188348008386,2.127188348008386,3529204826112,3478.1838960932632,51527680,260.13000209973922,in_range,-1,-1,-1,2741,2651,-1,61,59,61,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:21:52,"conv2d_amd_20260729_005653_session3",4,4,4,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",477,1.0192330540000001,1.0192330540000001,1.0192330540000001,266.21175799999997,266.21175799999997,-1,0.55809592872117397,261.18830914602574,7.5431087487567568e-11,2.1367569266247379,2.1367569266247379,3529204826112,3462.6082938161849,51527680,261.18830914602574,in_range,-1,-1,-1,2774,2639,-1,62,61,62,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:21:54,"conv2d_amd_20260729_005653_session3",5,5,5,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",477,1.0536085639999999,1.0536085639999999,1.0536085639999999,276.43265000000002,276.43265000000002,-1,0.57952337526205455,262.36750482601434,7.8327176692812154e-11,2.2088229853249475,2.2088229853249475,3529204826112,3349.6356680259482,51527680,262.36750482601434,in_range,-1,-1,-1,2740,2664,-1,62,62,62,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:21:55,"conv2d_amd_20260729_005653_session3",6,6,6,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",477,1.050896271,1.050896271,1.050896271,276.12532299999998,276.12532299999998,-1,0.57887908385744236,262.75221505662756,7.8240095603688007e-11,2.2031368364779875,2.2031368364779875,3529204826112,3358.2808536885555,51527680,262.75221505662756,in_range,-1,-1,-1,2736,2652,-1,62,62,62,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:21:56,"conv2d_amd_20260729_005653_session3",7,7,7,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",477,1.021925196,1.021925196,1.021925196,266.814235,266.814235,-1,0.55935898322851152,261.08979017677535,7.5601799313512723e-11,2.1424008301886794,2.1424008301886794,3529204826112,3453.4864586233375,51527680,261.08979017677535,in_range,-1,-1,-1,2785,2668,-1,64,62,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:21:57,"conv2d_amd_20260729_005653_session3",8,8,8,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",477,1.0235262119999999,1.0235262119999999,1.0235262119999999,267.321167,267.321167,-1,0.5604217337526205,261.17666930839681,7.5745438468783429e-11,2.1457572578616353,2.1457572578616353,3529204826112,3448.0844601095573,51527680,261.17666930839681,in_range,-1,-1,-1,2760,2638,-1,64,64,63,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:21:58,"conv2d_amd_20260729_005653_session3",9,9,9,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",477,1.069080952,1.069080952,1.069080952,279.57924600000001,279.57924600000001,-1,0.58612001257861635,261.51363512461126,7.9218764502258313e-11,2.2412598574423481,2.2412598574423481,3529204826112,3301.1577088804029,51527680,261.51363512461126,in_range,-1,-1,-1,2780,2643,-1,64,63,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:21:59,"conv2d_amd_20260729_005653_session3",10,10,10,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",477,1.0999573060000001,1.0999573060000001,1.0999573060000001,285.63211000000001,285.63211000000001,-1,0.59880945492662474,259.67563326498782,8.0933843195117354e-11,2.3059901593291405,2.3059901593291405,3529204826112,3208.4925540846398,51527680,259.67563326498782,in_range,-1,-1,-1,2785,2633,-1,64,63,64,,-1,-1,-1.000000,-1,t
