schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-29T00:44:40,"conv2d_amd_20260729_004434_quickcheck",1,1,1,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",10,1.012113287,1.012113287,1.012113287,97.322694999999996,97.322694999999996,-1,9.7322694999999992,96.157906679077115,1.2885485856579058e-09,101.2113287,101.2113287,75528929280,74.624975533988817,122065664,96.157906679077115,in_range,-1,-1,-1,2353,2486,-1,65,65,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:44:41,"conv2d_amd_20260729_004434_quickcheck",2,2,2,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",10,1.008702414,1.008702414,1.008702414,97.603260000000006,97.603260000000006,-1,9.7603260000000009,96.761203944139666,1.2922632550259821e-09,100.87024140000001,100.87024140000001,75528929280,74.877315878020696,122065664,96.761203944139666,in_range,-1,-1,-1,2465,2475,-1,65,65,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:44:45,"conv2d_amd_20260729_004434_quickcheck",3,3,1,"CONV2D","onednn_convolution_auto:brgconv_1x1:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",110,1.535020681,1.535020681,1.535020681,332.06545399999999,332.06545399999999,-1,3.0187768545454543,216.32637143603409,2.2950653325427661e-10,13.954733463636364,13.954733463636364,1446867107840,942.57173583969461,205783040,216.32637143603409,above,-1,-1,-1,4033,4016,-1,62,62,62,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:44:46,"conv2d_amd_20260729_004434_quickcheck",4,4,2,"CONV2D","onednn_convolution_auto:brgconv_1x1:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",110,1.551669416,1.551669416,1.551669416,340.69833899999998,340.69833899999998,-1,3.097257627272727,219.56889495075282,2.3547313858604604e-10,14.1060856,14.1060856,1446867107840,932.45835286863712,205783040,219.56889495075282,above,-1,-1,-1,4088,4050,-1,67,62,67,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:44:49,"conv2d_amd_20260729_004434_quickcheck",5,5,1,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",30,0.99941719799999995,0.99941719799999995,0.99941719799999995,115.70545799999999,115.70545799999999,-1,3.8568485999999997,115.77293069555523,1.042567305013436e-09,33.313906600000003,33.313906600000003,110981283840,111.04600167186638,14352384,115.77293069555523,in_range,-1,-1,-1,2281,2317,-1,72,72,71,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:44:50,"conv2d_amd_20260729_004434_quickcheck",6,6,2,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",30,1.0049610250000001,1.0049610250000001,1.0049610250000001,111.037638,111.037638,-1,3.7012546,110.48949684391988,1.0005077807541066e-09,33.498700833333338,33.498700833333338,110981283840,110.43342087818777,14352384,110.48949684391988,in_range,-1,-1,-1,2421,2286,-1,71,71,71,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:44:53,"conv2d_amd_20260729_004434_quickcheck",7,7,1,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1;Hout=14;Wout=14;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",651,1.227814569,1.227814569,1.227814569,247.27810500000001,247.27810500000001,-1,0.37984347926267281,201.39694644721226,1.0267771270612277e-10,1.8860438847926266,1.8860438847926266,2408293859328,1961.4475346138365,20447232,201.39694644721226,in_range,-1,-1,-1,3579,3565,-1,69,69,67,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:44:54,"conv2d_amd_20260729_004434_quickcheck",8,8,2,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1;Hout=14;Wout=14;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",651,1.316284834,1.316284834,1.316284834,257.24028299999998,257.24028299999998,-1,0.39514636405529951,195.42904115842757,1.068143250059107e-10,2.0219429093701997,2.0219429093701997,2408293859328,1829.6145310810441,20447232,195.42904115842757,above,-1,-1,-1,3671,3581,-1,67,67,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:44:56,"conv2d_amd_20260729_004434_quickcheck",9,9,1,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1;Hout=28;Wout=28;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",30,1.0141631069999999,1.0141631069999999,1.0141631069999999,104.83892299999999,104.83892299999999,-1,3.4946307666666665,103.37481444195348,9.4465408375654275e-10,33.805436899999997,33.805436899999997,110981283840,109.4313952794972,38830080,103.37481444195348,in_range,-1,-1,-1,2327,2437,-1,70,70,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:44:57,"conv2d_amd_20260729_004434_quickcheck",10,10,2,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1;Hout=28;Wout=28;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",30,1.016425997,1.016425997,1.016425997,103.578795,103.578795,-1,3.4526265,101.90490533075179,9.3329966473741599e-10,33.880866566666668,33.880866566666668,110981283840,109.18776592448765,38830080,101.90490533075179,in_range,-1,-1,-1,2335,2196,-1,69,68,69,,-1,-1,-1.000000,-1,t
