schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-29T00:24:50,"conv2d_amd_20260729_002444_quickcheck",1,1,1,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",10,1.005402747,1.005402747,1.005402747,96.350593000000003,96.350593000000003,-1,9.6350593,95.832832451968628,1.2756779940942916e-09,100.5402747,100.5402747,75528929280,75.123058401589986,122065664,95.832832451968628,in_range,-1,-1,-1,2359,2170,-1,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:24:51,"conv2d_amd_20260729_002444_quickcheck",2,2,2,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",10,1.015013656,1.015013656,1.015013656,97.262822999999997,97.262822999999997,-1,9.7262822999999994,95.824152143229881,1.2877558827747757e-09,101.50136560000001,101.50136560000001,75528929280,74.411737057456889,122065664,95.824152143229881,in_range,-1,-1,-1,2472,2195,-1,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:24:54,"conv2d_amd_20260729_002444_quickcheck",3,3,1,"CONV2D","onednn_convolution_auto:brgconv_1x1:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",134,1.039116366,1.039116366,1.039116366,235.538524,235.538524,-1,1.7577501791044776,226.67194137908515,1.3363529978240005e-10,7.7545997462686564,7.7545997462686564,1762547204096,1696.1980984678285,205783040,226.67194137908515,in_range,-1,-1,-1,3843,3845,-1,61,61,60,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:24:55,"conv2d_amd_20260729_002444_quickcheck",4,4,2,"CONV2D","onednn_convolution_auto:brgconv_1x1:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",134,1.0672450659999999,1.0672450659999999,1.0672450659999999,240.899224,240.899224,-1,1.7977554029850746,225.72062563182655,1.3667675023975076e-10,7.9645154179104471,7.9645154179104471,1762547204096,1651.4924830732366,205783040,225.72062563182655,in_range,-1,-1,-1,3886,3846,-1,61,60,61,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:24:57,"conv2d_amd_20260729_002444_quickcheck",5,5,1,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",31,1.0351126079999999,1.0351126079999999,1.0351126079999999,109.71695200000001,109.71695200000001,-1,3.5392565161290324,105.99518463212459,9.5671713112407064e-10,33.390729290322575,33.390729290322575,114680659968,110.79051600924952,14352384,105.99518463212459,in_range,-1,-1,-1,2596,2315,-1,71,71,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:24:58,"conv2d_amd_20260729_002444_quickcheck",6,6,2,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",31,1.0027583680000001,1.0027583680000001,1.0027583680000001,98.347880000000004,98.347880000000004,-1,3.1725122580645162,98.077346585653217,8.5758034552157774e-10,32.347044129032255,32.347044129032255,114680659968,114.36519866369241,14352384,98.077346585653217,in_range,-1,-1,-1,2337,2121,-1,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:25:02,"conv2d_amd_20260729_002444_quickcheck",7,7,1,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1;Hout=14;Wout=14;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",779,1.0097545059999999,1.0097545059999999,1.0097545059999999,244.51691099999999,244.51691099999999,-1,0.31388563671373554,242.15481044855076,8.484826247809305e-11,1.2962188780487804,1.2962188780487804,2881814003712,2853.9748885379076,20447232,242.15481044855076,in_range,-1,-1,-1,3602,3573,-1,67,67,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:25:03,"conv2d_amd_20260729_002444_quickcheck",8,8,2,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1;Hout=14;Wout=14;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",779,1.0380244599999999,1.0380244599999999,1.0380244599999999,248.51443,248.51443,-1,0.31901724005134791,239.41095761847464,8.6235416192680771e-11,1.3325089345314505,1.3325089345314505,2881814003712,2776.2486480443822,20447232,239.41095761847464,in_range,-1,-1,-1,3622,3584,-1,65,65,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:25:05,"conv2d_amd_20260729_002444_quickcheck",9,9,1,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1;Hout=28;Wout=28;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",29,1.00637234,1.00637234,1.00637234,92.825827000000004,92.825827000000004,-1,3.2008905862068966,92.238054754167834,8.652514573957095e-10,34.702494482758624,34.702494482758624,107281907712,106.60259970181613,38830080,92.238054754167834,in_range,-1,-1,-1,2084,2059,-1,70,70,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:25:06,"conv2d_amd_20260729_002444_quickcheck",10,10,2,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx2;scratchpad=user;execute_api=c",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1;Hout=28;Wout=28;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",29,1.0091120259999999,1.0091120259999999,1.0091120259999999,90.786702000000005,90.786702000000005,-1,3.1305759310344827,89.96692107601541,8.4624429166303013e-10,34.796966413793101,34.796966413793101,107281907712,106.31317925845431,38830080,89.96692107601541,in_range,-1,-1,-1,2090,1962,-1,68,67,68,,-1,-1,-1.000000,-1,t
