timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,energy_batch_j,kWh_batch,seconds_batch,M,K,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-13T02:03:19,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,1562,1.0,0.1377,0.1377,7.664,55.7,1,reduction,openblas,fp32,0,1562,503,0.1377,7.664,55.7,55.5,12496000000,90.77,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.4,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.004906530089628681,1.362925024896856e-09,8.81562099871959e-05,0,0,,,,
2025-10-13T02:03:19,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,503,1.0,0.1377,0.0949,5.267,55.5,1,reduction,openblas,fp32,0,1562,503,0.1377,7.664,55.7,55.5,2012000000,21.2,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.4,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.010471172962226641,2.908659156174067e-09,0.00018866799204771373,0,0,0.0,,0.0,0.0
2025-10-13T02:03:23,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,1559,1.0,0.2647,0.2647,14.551,55.0,1,reduction,openblas,fp32,0,1559,633,0.2647,14.551,55.0,54.6,18708000000,70.67,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.009333547145606158,2.5926519848905994e-09,0.0001697883258499038,0,0,,,,
2025-10-13T02:03:23,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,633,1.0,0.2647,0.3891,21.257,54.6,1,reduction,openblas,fp32,0,1559,633,0.2647,14.551,55.0,54.6,3798000000,9.76,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.03358135860979463,9.328155169387398e-09,0.0006146919431279621,0,0,0.0,,0.0,0.0
2025-10-13T02:03:30,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,2677,1.0,0.9773,0.9773,53.888,55.1,1,reduction,openblas,fp32,0,2677,469,0.9773,53.888,55.1,55.7,42832000000,43.83,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.020129996264475158,5.591665629020877e-09,0.00036507284273440416,0,0,,,,
2025-10-13T02:03:30,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,469,1.0,0.9773,0.5595,31.153,55.7,1,reduction,openblas,fp32,0,2677,469,0.9773,53.888,55.1,55.7,3752000000,6.71,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.06642430703624733,1.845119639895759e-08,0.0011929637526652452,0,0,0.0,,0.0,0.0
2025-10-13T02:03:40,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,1013,1.0,1.2023,1.2023,67.549,56.2,0,reduction,openblas,fp32,0,1013,265,1.2023,67.549,56.2,56.5,24312000000,20.22,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.06668213228035538,1.8522814522320938e-08,0.0011868706811451134,0,0,,,,
2025-10-13T02:03:40,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,265,1.0,1.2023,0.6454,36.455,56.5,0,reduction,openblas,fp32,0,1013,265,1.2023,67.549,56.2,56.5,3180000000,4.93,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.13756603773584905,3.821278825995807e-08,0.0024354716981132072,0,0,0.0,,0.0,0.0
2025-10-13T02:03:48,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,584,1.0,1.0101,1.0101,56.898,56.3,0,reduction,openblas,fp32,0,584,219,1.0101,56.898,56.3,57.2,18688000000,18.5,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.09742808219178083,2.706335616438356e-08,0.0017296232876712328,0,0,,,,
2025-10-13T02:03:48,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,219,1.0,1.0101,0.6171,35.3,57.2,0,reduction,openblas,fp32,0,584,219,1.0101,56.898,56.3,57.2,3504000000,5.68,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.16118721461187213,4.4774226281075595e-08,0.002817808219178082,0,0,0.0,,0.0,0.0
2025-10-13T02:03:56,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,422,1.0,1.063,1.063,59.844,56.3,0,reduction,openblas,fp32,0,422,128,1.063,59.844,56.3,57.1,20256000000,19.06,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.14181042654028436,3.939178515007899e-08,0.002518957345971564,0,0,,,,
2025-10-13T02:03:56,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,128,1.0,1.063,0.5263,30.057,57.1,0,reduction,openblas,fp32,0,422,128,1.063,59.844,56.3,57.1,3072000000,5.84,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.2348203125,6.522786458333333e-08,0.00411171875,0,0,0.0,,0.0,0.0
2025-10-13T02:04:04,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,323,1.0,1.0589,1.0589,59.607,56.3,0,reduction,openblas,fp32,0,323,111,1.0589,59.607,56.3,57.1,20672000000,19.52,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.9,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.18454179566563467,5.126160990712074e-08,0.003278328173374613,0,0,,,,
2025-10-13T02:04:04,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,111,1.0,1.0589,0.604,34.483,57.1,0,reduction,openblas,fp32,0,323,111,1.0589,59.607,56.3,57.1,3552000000,5.88,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.9,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.3106576576576576,8.629379379379379e-08,0.0054414414414414415,0,0,0.0,,0.0,0.0
2025-10-13T02:04:12,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,219,1.0,1.0932,1.0932,61.606,56.4,0,reduction,openblas,fp32,0,219,65,1.0932,61.606,56.4,57.1,21024000000,19.23,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.28130593607305937,7.814053779807205e-08,0.004991780821917808,0,0,,,,
2025-10-13T02:04:12,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,65,1.0,1.0932,0.5362,30.617,57.1,0,reduction,openblas,fp32,0,219,65,1.0932,61.606,56.4,57.1,3120000000,5.82,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.47103076923076925,1.3084188034188035e-07,0.008249230769230769,0,0,0.0,,0.0,0.0
2025-10-13T02:04:21,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,161,1.0,1.0625,1.0625,59.922,56.4,0,reduction,openblas,fp32,0,161,56,1.0625,59.922,56.4,57.2,20608000000,19.4,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.3721863354037267,1.0338509316770186e-07,0.006599378881987578,0,0,,,,
2025-10-13T02:04:21,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,56,1.0,1.0625,0.6107,34.911,57.2,0,reduction,openblas,fp32,0,161,56,1.0625,59.922,56.4,57.2,3584000000,5.87,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.6234107142857143,1.7316964285714285e-07,0.010905357142857144,0,0,0.0,,0.0,0.0
2025-10-13T02:04:29,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,110,1.0,1.0601,1.0601,59.711,56.3,0,reduction,openblas,fp32,0,110,33,1.0601,59.711,56.3,57.2,21120000000,19.92,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.5428272727272727,1.5078535353535354e-07,0.009637272727272727,0,0,,,,
2025-10-13T02:04:29,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,33,1.0,1.0601,0.5333,30.481,57.2,0,reduction,openblas,fp32,0,110,33,1.0601,59.711,56.3,57.2,3168000000,5.94,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=64; e2e_host_memcpy=1; e2e_bw=mixed,0.9236666666666667,2.5657407407407407e-07,0.01616060606060606,0,0,0.0,,0.0,0.0
