timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,energy_batch_j,kWh_batch,seconds_batch,M,K,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-12T23:35:45,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,11909,1.0,1.0603,1.0603,59.348,56.0,0,reduction,openblas,fp32,0,11909,230,1.0603,59.348,56.0,55.3,95272000000,89.85,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,39.5,0,OPENBLAS_NUM_THREADS=8; e2e_host_memcpy=1; e2e_bw=mixed,0.004983457888991519,1.3842938580531996e-09,8.903350407255018e-05,0,0,,,,
2025-10-12T23:35:45,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,230,1.0,1.0603,0.046,2.545,55.3,0,reduction,openblas,fp32,0,11909,230,1.0603,59.348,56.0,55.3,920000000,19.98,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,39.5,0,OPENBLAS_NUM_THREADS=8; e2e_host_memcpy=1; e2e_bw=mixed,0.011065217391304347,3.0736714975845406e-09,0.0002,0,0,0.0,,0.0,0.0
2025-10-12T23:35:48,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,880,1.0,0.159,0.159,8.701,54.7,1,reduction,openblas,fp32,0,880,628,0.159,8.701,54.7,54.6,10560000000,66.43,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,38.0,0,OPENBLAS_NUM_THREADS=8; e2e_host_memcpy=1; e2e_bw=mixed,0.0098875,2.746527777777778e-09,0.0001806818181818182,0,0,,,,
2025-10-12T23:35:48,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,628,1.0,0.159,0.3924,21.415,54.6,1,reduction,openblas,fp32,0,880,628,0.159,8.701,54.7,54.6,3768000000,9.6,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,38.0,0,OPENBLAS_NUM_THREADS=8; e2e_host_memcpy=1; e2e_bw=mixed,0.03410031847133758,9.472310686482661e-09,0.0006248407643312102,0,0,0.0,,0.0,0.0
2025-10-12T23:35:56,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,2577,1.0,1.0274,1.0274,56.764,55.2,0,reduction,openblas,fp32,0,2577,464,1.0274,56.764,55.2,55.6,41232000000,40.13,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=8; e2e_host_memcpy=1; e2e_bw=mixed,0.022027163368257666,6.118656491182685e-09,0.0003986806363989135,0,0,,,,
2025-10-12T23:35:56,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,464,1.0,1.0274,0.5602,31.135,55.6,0,reduction,openblas,fp32,0,2577,464,1.0274,56.764,55.2,55.6,3712000000,6.63,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=8; e2e_host_memcpy=1; e2e_bw=mixed,0.06710129310344828,1.863924808429119e-08,0.0012073275862068966,0,0,0.0,,0.0,0.0
2025-10-12T23:36:04,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,973,1.0,1.1586,1.1586,65.199,56.3,0,reduction,openblas,fp32,0,973,262,1.1586,65.199,56.3,56.5,23352000000,20.16,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=8; e2e_host_memcpy=1; e2e_bw=mixed,0.06700822199383351,1.8613394998287087e-08,0.0011907502569373073,0,0,,,,
2025-10-12T23:36:04,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,262,1.0,1.1586,0.6467,36.521,56.5,0,reduction,openblas,fp32,0,973,262,1.1586,65.199,56.3,56.5,3144000000,4.86,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=8; e2e_host_memcpy=1; e2e_bw=mixed,0.13939312977099236,3.872031382527566e-08,0.002468320610687023,0,0,0.0,,0.0,0.0
2025-10-12T23:36:13,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,605,1.0,1.0465,1.0465,59.093,56.5,0,reduction,openblas,fp32,0,605,216,1.0465,59.093,56.5,57.4,19360000000,18.5,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=8; e2e_host_memcpy=1; e2e_bw=mixed,0.09767438016528926,2.7131772268135904e-08,0.0017297520661157025,0,0,,,,
2025-10-12T23:36:13,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,216,1.0,1.0465,0.6046,34.694,57.4,0,reduction,openblas,fp32,0,605,216,1.0465,59.093,56.5,57.4,3456000000,5.72,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=8; e2e_host_memcpy=1; e2e_bw=mixed,0.16062037037037039,4.4616769547325107e-08,0.002799074074074074,0,0,0.0,,0.0,0.0
2025-10-12T23:36:21,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,429,1.0,1.0591,1.0591,60.071,56.7,0,reduction,openblas,fp32,0,429,129,1.0591,60.071,56.7,57.3,20592000000,19.44,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=8; e2e_host_memcpy=1; e2e_bw=mixed,0.14002564102564102,3.8896011396011395e-08,0.0024687645687645685,0,0,,,,
