timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,energy_batch_j,kWh_batch,seconds_batch,M,K,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-12T22:36:19,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,11741,1.0,1.0567,1.0567,58.434,55.3,0,reduction,openblas,fp32,0,11741,242,1.0567,58.434,55.3,53.9,93928000000,88.89,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,39.4,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.004976918490758879,1.3824773585441332e-09,9.000085171620816e-05,0,0,,,,
2025-10-12T22:36:19,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,242,1.0,1.0567,0.0577,3.112,53.9,0,reduction,openblas,fp32,0,11741,242,1.0567,58.434,55.3,53.9,968000000,16.78,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,39.4,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.012859504132231405,3.57208448117539e-09,0.0002384297520661157,0,0,0.0,,0.0,0.0
2025-10-12T22:36:25,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,5936,1.0,0.9868,0.9868,54.175,54.9,1,reduction,openblas,fp32,0,5936,271,0.9868,54.175,54.9,54.7,71232000000,72.18,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,39.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.009126516172506738,2.5351433812518714e-09,0.00016623989218328842,0,0,,,,
2025-10-12T22:36:25,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,271,1.0,0.9868,0.1726,9.448,54.7,1,reduction,openblas,fp32,0,5936,271,0.9868,54.175,54.9,54.7,1626000000,9.42,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,39.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.03486346863468635,9.684296842968429e-09,0.00063690036900369,0,0,0.0,,0.0,0.0
2025-10-12T22:36:32,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,2503,1.0,0.9477,0.9477,52.175,55.1,1,reduction,openblas,fp32,0,2503,462,0.9477,52.175,55.1,55.7,40048000000,42.26,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.5,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.02084498601677986,5.790273893549961e-09,0.0003786256492209349,0,0,,,,
2025-10-12T22:36:32,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,462,1.0,0.9477,0.5353,29.827,55.7,1,reduction,openblas,fp32,0,2503,462,0.9477,52.175,55.1,55.7,3696000000,6.9,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.5,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.06456060606060607,1.7933501683501686e-08,0.0011586580086580087,0,0,0.0,,0.0,0.0
2025-10-12T22:36:40,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,1031,1.0,1.0222,1.0222,57.313,56.1,0,reduction,openblas,fp32,0,1031,258,1.0222,57.313,56.1,56.4,24744000000,24.21,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.055589718719689624,1.5441588533247118e-08,0.0009914645974781766,0,0,,,,
2025-10-12T22:36:40,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,258,1.0,1.0222,0.5686,32.051,56.4,0,reduction,openblas,fp32,0,1031,258,1.0222,57.313,56.1,56.4,3096000000,5.44,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.12422868217054264,3.450796726959518e-08,0.002203875968992248,0,0,0.0,,0.0,0.0
2025-10-12T22:36:49,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,680,1.0,1.0291,1.0291,57.816,56.2,0,reduction,openblas,fp32,0,680,222,1.0291,57.816,56.2,57.0,21760000000,21.15,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.0850235294117647,2.361764705882353e-08,0.0015133823529411762,0,0,,,,
2025-10-12T22:36:49,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,222,1.0,1.0291,0.5869,33.442,57.0,0,reduction,openblas,fp32,0,680,222,1.0291,57.816,56.2,57.0,3552000000,6.05,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.15063963963963964,4.184434434434434e-08,0.0026436936936936935,0,0,0.0,,0.0,0.0
2025-10-12T22:36:57,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,458,1.0,1.0557,1.0557,59.767,56.6,0,reduction,openblas,fp32,0,458,131,1.0557,59.767,56.6,57.4,21984000000,20.82,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.13049563318777294,3.6248786996603594e-08,0.0023050218340611357,0,0,,,,
2025-10-12T22:36:57,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,131,1.0,1.0557,0.5197,29.825,57.4,0,reduction,openblas,fp32,0,458,131,1.0557,59.767,56.6,57.4,3144000000,6.05,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.22767175572519083,6.324215436810856e-08,0.003967175572519084,0,0,0.0,,0.0,0.0
2025-10-12T22:37:05,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,345,1.0,1.0612,1.0612,60.036,56.6,0,reduction,openblas,fp32,0,345,111,1.0612,60.036,56.6,57.4,22080000000,20.81,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.17401739130434782,4.833816425120773e-08,0.003075942028985507,0,0,,,,
