timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,energy_batch_j,kWh_batch,seconds_batch,M,K,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-12T23:05:58,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,11306,1.0,1.0399,1.0399,58.177,55.9,0,reduction,openblas,fp32,0,11306,232,1.0399,58.177,55.9,55.4,90448000000,86.98,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,39.5,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.0051456748629046525,1.4293541285846258e-09,9.197771094993808e-05,0,0,,,,
2025-10-12T23:05:58,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,232,1.0,1.0399,0.0516,2.863,55.4,0,reduction,openblas,fp32,0,11306,232,1.0399,58.177,55.9,55.4,928000000,17.97,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,39.5,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.012340517241379311,3.4279214559386976e-09,0.00022241379310344829,0,0,0.0,,0.0,0.0
2025-10-12T23:06:04,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,5487,1.0,0.9641,0.9641,53.819,55.8,1,reduction,openblas,fp32,0,5487,600,0.9641,53.819,55.8,54.9,65844000000,68.29,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,38.5,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.00980845635137598,2.7245712087155503e-09,0.00017570621468926553,0,0,,,,
2025-10-12T23:06:04,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,600,1.0,0.9641,0.3635,19.967,54.9,1,reduction,openblas,fp32,0,5487,600,0.9641,53.819,55.8,54.9,3600000000,9.9,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,38.5,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.03327833333333333,9.243981481481481e-09,0.0006058333333333333,0,0,0.0,,0.0,0.0
2025-10-12T23:06:08,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,355,1.0,0.1294,0.1294,7.221,55.8,1,reduction,openblas,fp32,0,355,470,0.1294,7.221,55.8,55.7,5680000000,43.9,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.020340845070422536,5.650234741784037e-09,0.0003645070422535211,0,0,,,,
2025-10-12T23:06:08,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,470,1.0,0.1294,0.5363,29.863,55.7,1,reduction,openblas,fp32,0,355,470,0.1294,7.221,55.8,55.7,3760000000,7.01,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.2,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.06353829787234043,1.764952718676123e-08,0.001141063829787234,0,0,0.0,,0.0,0.0
2025-10-12T23:06:16,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,998,1.0,0.989,0.989,55.391,56.0,1,reduction,openblas,fp32,0,998,267,0.989,55.391,56.0,56.2,23952000000,24.22,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.05550200400801603,1.541722333556001e-08,0.0009909819639278557,0,0,,,,
2025-10-12T23:06:16,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,267,1.0,0.989,0.5866,32.961,56.2,1,reduction,openblas,fp32,0,998,267,0.989,55.391,56.0,56.2,3204000000,5.46,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.12344943820224719,3.429151061173533e-08,0.002197003745318352,0,0,0.0,,0.0,0.0
2025-10-12T23:06:24,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,690,1.0,1.1157,1.1157,62.552,56.1,0,reduction,openblas,fp32,0,690,225,1.1157,62.552,56.1,57.1,22080000000,19.79,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.09065507246376811,2.518196457326892e-08,0.0016169565217391303,0,0,,,,
2025-10-12T23:06:24,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,225,1.0,1.1157,0.6127,34.96,57.1,0,reduction,openblas,fp32,0,690,225,1.1157,62.552,56.1,57.1,3600000000,5.88,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.15537777777777778,4.3160493827160495e-08,0.002723111111111111,0,0,0.0,,0.0,0.0
2025-10-12T23:06:32,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,424,1.0,1.0217,1.0217,57.353,56.1,0,reduction,openblas,fp32,0,424,130,1.0217,57.353,56.1,57.0,20352000000,19.92,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.13526650943396226,3.757403039832285e-08,0.0024096698113207546,0,0,,,,
2025-10-12T23:06:32,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,130,1.0,1.0217,0.5262,29.971,57.0,0,reduction,openblas,fp32,0,424,130,1.0217,57.353,56.1,57.0,3120000000,5.93,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.23054615384615385,6.404059829059829e-08,0.004047692307692308,0,0,0.0,,0.0,0.0
2025-10-12T23:06:40,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,332,1.0,1.0539,1.0539,59.176,56.2,0,reduction,openblas,fp32,0,332,111,1.0539,59.176,56.2,57.0,21248000000,20.16,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.17824096385542168,4.9511378848728244e-08,0.003174397590361446,0,0,,,,
2025-10-12T23:06:40,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,111,1.0,1.0539,0.5951,33.894,57.0,0,reduction,openblas,fp32,0,332,111,1.0539,59.176,56.2,57.0,3552000000,5.97,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.30535135135135133,8.481981981981981e-08,0.005361261261261261,0,0,0.0,,0.0,0.0
2025-10-12T23:06:48,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,225,1.0,1.0637,1.0637,59.74,56.2,0,reduction,openblas,fp32,0,225,66,1.0637,59.74,56.2,56.8,21600000000,20.31,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.26551111111111114,7.37530864197531e-08,0.004727555555555556,0,0,,,,
2025-10-12T23:06:48,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,66,1.0,1.0637,0.5334,30.317,56.8,0,reduction,openblas,fp32,0,225,66,1.0637,59.74,56.2,56.8,3168000000,5.94,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.45934848484848484,1.2759680134680136e-07,0.008081818181818181,0,0,0.0,,0.0,0.0
2025-10-12T23:06:57,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,167,1.0,1.0779,1.0779,60.601,56.2,0,reduction,openblas,fp32,0,167,56,1.0779,60.601,56.2,57.0,21376000000,19.83,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.9,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.3628802395209581,1.0080006653359947e-07,0.006454491017964073,0,0,,,,
2025-10-12T23:06:57,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,56,1.0,1.0779,0.6061,34.542,57.0,0,reduction,openblas,fp32,0,167,56,1.0779,60.601,56.2,57.0,3584000000,5.91,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.9,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.6168214285714286,1.7133928571428573e-07,0.010823214285714285,0,0,0.0,,0.0,0.0
2025-10-12T23:07:05,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,111,1.0,1.0757,1.0757,60.601,56.3,0,reduction,openblas,fp32,0,111,33,1.0757,60.601,56.3,57.1,21312000000,19.81,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.9,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.5459549549549549,1.5165415415415414e-07,0.009690990990990992,0,0,,,,
2025-10-12T23:07:05,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,33,1.0,1.0757,0.5358,30.587,57.1,0,reduction,openblas,fp32,0,111,33,1.0757,60.601,56.3,57.1,3168000000,5.91,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.9,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.9268787878787879,2.5746632996633e-07,0.01623636363636364,0,0,0.0,,0.0,0.0
2025-10-12T23:07:14,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,83,1.0,1.0585,1.0585,59.562,56.3,0,reduction,openblas,fp32,0,83,28,1.0585,59.562,56.3,57.0,21248000000,20.07,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.7176144578313253,1.9933734939759036e-07,0.01275301204819277,0,0,,,,
2025-10-12T23:07:14,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,28,1.0,1.0585,0.606,34.55,57.0,0,reduction,openblas,fp32,0,83,28,1.0585,59.562,56.3,57.0,3584000000,5.91,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,1.2339285714285713,3.4275793650793645e-07,0.02164285714285714,0,0,0.0,,0.0,0.0
2025-10-12T23:07:22,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,56,1.0,1.0609,1.0609,59.712,56.3,0,reduction,openblas,fp32,0,56,17,1.0609,59.712,56.3,57.0,21504000000,20.27,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,1.0662857142857143,2.961904761904762e-07,0.018944642857142858,0,0,,,,
2025-10-12T23:07:22,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,17,1.0,1.0609,0.5473,31.195,57.0,0,reduction,openblas,fp32,0,56,17,1.0609,59.712,56.3,57.0,3264000000,5.96,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,1.835,5.097222222222222e-07,0.032194117647058824,0,0,0.0,,0.0,0.0
2025-10-12T23:07:30,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,42,1.0,1.0515,1.0515,59.16,56.3,0,reduction,openblas,fp32,0,42,14,1.0515,59.16,56.3,56.9,21504000000,20.45,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,1.4085714285714286,3.912698412698413e-07,0.02503571428571429,0,0,,,,
2025-10-12T23:07:30,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,14,1.0,1.0515,0.6002,34.127,56.9,0,reduction,openblas,fp32,0,42,14,1.0515,59.16,56.3,56.9,3584000000,5.97,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,2.4376428571428574,6.77123015873016e-07,0.04287142857142857,0,0,0.0,,0.0,0.0
2025-10-12T23:07:39,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,29,1.0,1.0769,1.0769,60.57,56.2,0,reduction,openblas,fp32,0,29,9,1.0769,60.57,56.2,56.9,22272000000,20.68,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,2.0886206896551722,5.801724137931034e-07,0.03713448275862069,0,0,,,,
2025-10-12T23:07:39,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,9,1.0,1.0769,0.5756,32.774,56.9,0,reduction,openblas,fp32,0,29,9,1.0769,60.57,56.2,56.9,3456000000,6.0,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,3.6415555555555557,1.0115432098765433e-06,0.06395555555555556,0,0,0.0,,0.0,0.0
2025-10-12T23:07:47,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,21,1.0,1.0418,1.0418,58.548,56.2,0,reduction,openblas,fp32,0,21,7,1.0418,58.548,56.2,56.8,21504000000,20.64,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.9,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,2.7880000000000003,7.744444444444446e-07,0.04960952380952381,0,0,,,,
2025-10-12T23:07:47,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,7,1.0,1.0418,0.5973,33.939,56.8,0,reduction,openblas,fp32,0,21,7,1.0418,58.548,56.2,56.8,3584000000,6.0,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.9,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,4.848428571428571,1.3467857142857142e-06,0.08532857142857143,0,0,0.0,,0.0,0.0
2025-10-12T23:07:57,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,17,1.0,1.0462,1.0462,58.864,56.3,0,reduction,openblas,fp32,0,17,7,1.0462,58.864,56.3,56.8,21760000000,20.8,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,3.4625882352941173,9.618300653594771e-07,0.06154117647058824,0,0,,,,
2025-10-12T23:07:57,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,7,1.0,1.0462,0.7452,42.359,56.8,0,reduction,openblas,fp32,0,17,7,1.0462,58.864,56.3,56.8,4480000000,6.01,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,6.051285714285714,1.6809126984126984e-06,0.10645714285714285,0,0,0.0,,0.0,0.0
2025-10-12T23:08:07,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,15,1.0,1.1129,1.1129,62.514,56.2,0,reduction,openblas,fp32,0,15,6,1.1129,62.514,56.2,56.9,23040000000,20.7,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,4.1676,1.1576666666666667e-06,0.07419333333333333,0,0,,,,
2025-10-12T23:08:07,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,6,1.0,1.1129,0.7678,43.663,56.9,0,reduction,openblas,fp32,0,15,6,1.1129,62.514,56.2,56.9,4608000000,6.0,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,7.277166666666666,2.021435185185185e-06,0.12796666666666667,0,0,0.0,,0.0,0.0
2025-10-12T23:08:16,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,11,1.0,1.0812,1.0812,60.747,56.2,0,reduction,openblas,fp32,0,11,4,1.0812,60.747,56.2,56.8,22528000000,20.84,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,5.522454545454545,1.5340151515151515e-06,0.09829090909090908,0,0,,,,
2025-10-12T23:08:16,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,4,1.0,1.0812,0.6818,38.728,56.8,0,reduction,openblas,fp32,0,11,4,1.0812,60.747,56.2,56.8,4096000000,6.01,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,9.682,2.6894444444444444e-06,0.17045,0,0,0.0,,0.0,0.0
2025-10-12T23:08:27,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,8,1.0,1.1818,1.1818,66.491,56.3,0,reduction,openblas,fp32,0,8,3,1.1818,66.491,56.3,56.9,24576000000,20.79,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,8.311375,2.3087152777777777e-06,0.147725,0,0,,,,
2025-10-12T23:08:27,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,3,1.0,1.1818,0.7615,43.353,56.9,0,reduction,openblas,fp32,0,8,3,1.1818,66.491,56.3,56.9,4608000000,6.05,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,14.451,4.014166666666667e-06,0.2538333333333333,0,0,0.0,,0.0,0.0
2025-10-12T22:39:19,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,11813,1.0,1.053,1.053,59.05,56.1,0,reduction,openblas,fp32,0,11813,226,1.053,59.05,56.1,55.2,94504000000,89.75,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,39.8,0,OPENBLAS_NUM_THREADS=4; e2e_host_memcpy=1; e2e_bw=mixed,0.004998730212477778,1.3885361701327161e-09,8.913908405993397e-05,0,0,,,,
