timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes
2025-10-13T16:28:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,41960,1.00,0.4698,0.4698,36.203,77.1,1,reduction,cublas,fp32,1000000,41960,3267,0.4698,36.203,77.1,56.7,335680000000,714.47,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,4,8,401,1221,2925,9801,46,0,
2025-10-13T16:28:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,3267,1.00,0.4698,1.0268,58.213,56.7,1,reduction,cublas,fp32,1000000,41960,3267,0.4698,36.203,77.1,56.7,13068000000,12.73,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,4,8,401,1221,2925,9801,46,0,
2025-10-13T16:28:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,61562,1.00,0.8891,0.8891,87.065,97.9,1,reduction,cublas,fp32,1500000,61562,2324,0.8891,87.065,97.9,50.9,738744000000,830.89,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,4,8,499,483,2925,9801,50,0,
2025-10-13T16:28:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,2324,1.00,0.8891,1.0450,53.204,50.9,1,reduction,cublas,fp32,1500000,61562,2324,0.8891,87.065,97.9,50.9,13944000000,13.34,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,4,8,499,483,2925,9801,50,0,
2025-10-13T16:29:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,50715,1.00,0.8708,0.8708,90.608,104.0,1,reduction,cublas,fp32,2000000,50715,1750,0.8708,90.608,104.0,56.7,811440000000,931.79,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,4,8,449,461,2925,9801,52,0,
2025-10-13T16:29:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,1750,1.00,0.8708,1.0500,59.503,56.7,1,reduction,cublas,fp32,2000000,50715,1750,0.8708,90.608,104.0,56.7,14000000000,13.33,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,4,8,449,461,2925,9801,52,0,
2025-10-13T16:29:18,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,35359,1.00,0.9542,0.9542,111.701,117.1,1,reduction,cublas,fp32,3000000,35359,1173,0.9542,111.701,117.1,53.5,848616000000,889.33,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,4,8,536,1252,2925,9801,53,0,
2025-10-13T16:29:18,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,1173,1.00,0.9542,1.0463,55.979,53.5,1,reduction,cublas,fp32,3000000,35359,1173,0.9542,111.701,117.1,53.5,14076000000,13.45,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,4,8,536,1252,2925,9801,53,0,
2025-10-13T16:29:29,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,8869,1.00,0.9855,0.9855,81.861,83.1,1,reduction,cublas,fp32,4000000,8869,846,0.9855,81.861,83.1,56.5,283808000000,287.99,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,4,8,487,507,2925,9801,52,0,
2025-10-13T16:29:29,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,846,1.00,0.9855,1.0487,59.292,56.5,1,reduction,cublas,fp32,4000000,8869,846,0.9855,81.861,83.1,56.5,13536000000,12.91,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,4,8,487,507,2925,9801,52,0,
2025-10-13T16:29:39,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,6279,1.00,1.0255,1.0255,84.216,82.1,0,reduction,cublas,fp32,6000000,6279,560,1.0255,84.216,82.1,51.7,301392000000,293.90,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,4,8,566502,548,2925,9801,52,0,
2025-10-13T16:29:39,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,560,1.00,1.0255,1.0508,54.369,51.7,0,reduction,cublas,fp32,6000000,6279,560,1.0255,84.216,82.1,51.7,13440000000,12.79,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,4,8,566502,548,2925,9801,52,0,
2025-10-13T16:29:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,4795,1.00,1.0361,1.0361,83.418,80.5,0,reduction,cublas,fp32,8000000,4795,422,1.0361,83.418,80.5,57.2,306880000000,296.19,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,4,8,455,1222,2925,9801,52,0,
2025-10-13T16:29:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,422,1.00,1.0361,1.0539,60.284,57.2,0,reduction,cublas,fp32,8000000,4795,422,1.0361,83.418,80.5,57.2,13504000000,12.81,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,4,8,455,1222,2925,9801,52,0,
2025-10-13T16:30:00,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,3236,1.00,1.0403,1.0403,86.073,82.7,0,reduction,cublas,fp32,12000000,3236,282,1.0403,86.073,82.7,50.6,310656000000,298.63,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,4,8,446,501,2925,9801,52,0,
2025-10-13T16:30:00,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,282,1.00,1.0403,1.0524,53.241,50.6,0,reduction,cublas,fp32,12000000,3236,282,1.0403,86.073,82.7,50.6,13536000000,12.86,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,4,8,446,501,2925,9801,52,0,
2025-10-13T16:30:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,2448,1.00,1.0455,1.0455,92.136,88.1,0,reduction,cublas,fp32,16000000,2448,212,1.0455,92.136,88.1,50.1,313344000000,299.69,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,4,8,490,1251,2925,9801,53,0,
