problem_size,metric,objective,num_threads,value,ci95_low,ci95_high,relative_loss_vs_best_pct,within_practical_tolerance,ci_overlaps_exact_best,in_leader_set,exact_best,selection_status
256,total_energy_per_op_j_median,min,4,0.006932471407575656,0.005726434989595813,0.007296066364358533,25.726183500026334,False,False,False,False,clear_leader
256,total_energy_per_op_j_median,min,16,0.007612096036361859,0.00747714458095656,0.0077144693516209475,38.05174616971687,False,False,False,False,clear_leader
256,total_energy_per_op_j_median,min,2,0.008548190608695652,0.008234797320026912,0.00980199543946932,55.028606376598674,False,False,False,False,clear_leader
256,total_energy_per_op_j_median,min,10,0.008834782678403017,0.008380321274160732,0.009337519822239274,60.22619393625386,False,False,False,False,clear_leader
256,total_energy_per_op_j_median,min,20,0.008958479250638661,0.008275577589285713,0.009097716177804655,62.46953502269932,False,False,False,False,clear_leader
256,total_energy_per_op_j_median,min,1,0.013061316781516012,0.010907121092278718,0.01394177621091355,136.87793484879717,False,False,False,False,clear_leader
512,total_energy_per_op_j_median,min,8,0.039891066903193106,0.036842626430933605,0.04026379884043357,0.0,True,True,True,True,tie_or_uncertain
512,total_energy_per_op_j_median,min,16,0.041073426046628225,0.039375480866062434,0.04202285869017633,2.9639697185950054,False,True,True,False,tie_or_uncertain
512,total_energy_per_op_j_median,min,4,0.045486558217738546,0.043964943276390715,0.04923660949074074,14.026928204563882,False,False,False,False,tie_or_uncertain
512,total_energy_per_op_j_median,min,10,0.04819386385762093,0.04392503335421234,0.04958139645151423,20.813674837468987,False,False,False,False,tie_or_uncertain
512,total_energy_per_op_j_median,min,20,0.05205310101320233,0.04856560308810172,0.05276606261538461,30.488114392938705,False,False,False,False,tie_or_uncertain
512,total_energy_per_op_j_median,min,2,0.06417475681089743,0.05727450378787879,0.0713994041272571,60.87500734596929,False,False,False,False,tie_or_uncertain
512,total_energy_per_op_j_median,min,1,0.09501115053763441,0.07803433015006822,0.1012617100456621,138.1765089617826,False,False,False,False,tie_or_uncertain
1024,total_energy_per_op_j_median,min,8,0.2630021360078278,0.2519081834215167,0.27358431487889273,0.0,True,True,True,True,clear_leader
1024,total_energy_per_op_j_median,min,10,0.2999128905380334,0.2918776784351145,0.3130783394941634,14.034393442761628,False,False,False,False,clear_leader
1024,total_energy_per_op_j_median,min,20,0.3399487687861272,0.3287207622309197,0.3543242874493927,29.25703720368613,False,False,False,False,clear_leader
1024,total_energy_per_op_j_median,min,4,0.3503422788461539,0.31920255817610066,0.35455519838709676,33.208910073538924,False,False,False,False,clear_leader
1024,total_energy_per_op_j_median,min,16,0.35329398020833336,0.33331025053078556,0.35982957174887886,34.331220868038194,False,False,False,False,clear_leader
1024,total_energy_per_op_j_median,min,2,0.4952460878787879,0.40979045989304813,0.49933074011299433,88.30496793533563,False,False,False,False,clear_leader
1024,total_energy_per_op_j_median,min,1,0.7580194935897435,0.6039362365591397,0.7843221104651162,188.2179989470437,False,False,False,False,clear_leader
2048,total_energy_per_op_j_median,min,8,2.1455476184210527,2.0791642534246577,2.172503176470588,0.0,True,True,True,True,clear_leader
2048,total_energy_per_op_j_median,min,10,2.398176992647059,2.3095139366197186,2.49066755,11.774587152342985,False,False,False,False,clear_leader
2048,total_energy_per_op_j_median,min,16,2.6520617109374998,2.449471569230769,2.6792179765624997,23.60768356608183,False,False,False,False,clear_leader
2048,total_energy_per_op_j_median,min,4,2.8029463488372093,2.501939976190476,2.9150221428571426,30.6401370341036,False,False,False,False,clear_leader
2048,total_energy_per_op_j_median,min,2,3.959995857142857,3.603850565217391,3.9944527727272727,84.56807125339354,False,False,False,False,clear_leader
2048,total_energy_per_op_j_median,min,20,4.132102961538462,3.863904960526316,4.382619391891891,92.58966457147902,False,False,False,False,clear_leader
2048,total_energy_per_op_j_median,min,1,5.174929791666667,4.306412166666666,5.931622166666667,141.19389135138337,False,False,False,False,clear_leader
4096,total_energy_per_op_j_median,min,8,17.616438833333333,17.158031444444443,18.37497765,0.0,True,True,True,True,tie_or_uncertain
4096,total_energy_per_op_j_median,min,10,18.20671135,18.066531349999998,18.2417602,3.3506914890753636,False,True,True,False,tie_or_uncertain
4096,total_energy_per_op_j_median,min,4,21.573376916666664,19.996485749999998,22.32953375,22.46162303726291,False,False,False,False,tie_or_uncertain
4096,total_energy_per_op_j_median,min,16,23.37762725,22.5736449375,23.960033125000002,32.70347923988761,False,False,False,False,tie_or_uncertain
4096,total_energy_per_op_j_median,min,2,27.613352125,26.515310749999998,29.92231816666667,56.747640009686776,False,False,False,False,tie_or_uncertain
4096,total_energy_per_op_j_median,min,20,29.125123666666667,27.395604833333334,29.347637666666664,65.32923562029416,False,False,False,False,tie_or_uncertain
4096,total_energy_per_op_j_median,min,1,43.88864675,35.5415645,46.64499875,149.1346132168048,False,False,False,False,tie_or_uncertain
8192,total_energy_per_op_j_median,min,8,146.52058,138.35581875,151.29333450000001,0.0,True,True,True,True,tie_or_uncertain
8192,total_energy_per_op_j_median,min,10,147.8430825,144.26948199999998,154.874927,0.9026052858922773,True,True,True,False,tie_or_uncertain
8192,total_energy_per_op_j_median,min,16,177.92576200000002,171.11073950000002,185.1402625,21.433973302590005,False,False,False,False,tie_or_uncertain
8192,total_energy_per_op_j_median,min,4,181.725479,164.81072799999998,187.65675,24.027272482814375,False,False,False,False,tie_or_uncertain
8192,total_energy_per_op_j_median,min,20,203.763624,197.9932575,210.16166750000002,39.068261946547025,False,False,False,False,tie_or_uncertain
8192,total_energy_per_op_j_median,min,2,250.4926805,233.369601,258.331776,70.96074865387511,False,False,False,False,tie_or_uncertain
8192,total_energy_per_op_j_median,min,1,367.0960795,297.21230649999995,382.32518300000004,150.54233302925772,False,False,False,False,tie_or_uncertain
16384,total_energy_per_op_j_median,min,8,1169.6847955,1053.385635,1207.4614015000002,0.0,True,True,True,True,clear_leader
16384,total_energy_per_op_j_median,min,10,1243.073922,1225.6367655,1256.97336,6.274265236441634,False,False,False,False,clear_leader
16384,total_energy_per_op_j_median,min,16,1450.355505,1319.3283375,1466.966034,23.995414027761463,False,False,False,False,clear_leader
16384,total_energy_per_op_j_median,min,4,1453.9571310000001,1319.0046659999998,1482.0853575,24.303328263618518,False,False,False,False,clear_leader
16384,total_energy_per_op_j_median,min,20,1525.7120595000001,1458.4281825,1557.1828615,30.43788081795238,False,False,False,False,clear_leader
16384,total_energy_per_op_j_median,min,2,1882.76036,1740.4900995,2082.8208759999998,60.96305322966813,False,False,False,False,clear_leader
16384,total_energy_per_op_j_median,min,1,2432.8717475000003,2359.1330575,2473.8009205,107.99379087936516,False,False,False,False,clear_leader
64,package_energy_per_op_j_median,min,16,0.00013156336644350625,0.00012954100692908743,0.00018666927557976098,0.0,True,True,True,True,tie_or_uncertain
64,package_energy_per_op_j_median,min,2,0.00014600828474647403,0.00012851870367473062,0.00018177854571615502,10.979438040733381,False,True,True,False,tie_or_uncertain
64,package_energy_per_op_j_median,min,1,0.00016006219491926306,0.00013948220390156137,0.00018651827926117331,21.661674709421707,False,True,True,False,tie_or_uncertain
64,package_energy_per_op_j_median,min,10,0.00016097391049853404,0.00013067239652994272,0.00018659786194241232,22.354660609613376,False,True,True,False,tie_or_uncertain
64,package_energy_per_op_j_median,min,8,0.00016421910038757576,0.0001520665717531569,0.00017577240903696864,24.82129701210709,False,True,True,False,tie_or_uncertain
64,package_energy_per_op_j_median,min,4,0.00016738163509153565,0.00014155853428982198,0.00018139372421849498,27.22510803446938,False,True,True,False,tie_or_uncertain
64,package_energy_per_op_j_median,min,20,0.00017376981118411708,0.00014212026513988032,0.0001849366815923897,32.080696839522126,False,True,True,False,tie_or_uncertain
128,package_energy_per_op_j_median,min,4,0.0011816319297914726,0.0010081713567049206,0.0012321603884245746,0.0,True,True,True,True,clear_leader
128,package_energy_per_op_j_median,min,8,0.001427558010179656,0.0014178146986908759,0.0015065198666247685,20.812409870439353,False,False,False,False,clear_leader
128,package_energy_per_op_j_median,min,2,0.0014336584970338895,0.0012528652693337868,0.0015409446268308791,21.328686276012633,False,False,False,False,clear_leader
128,package_energy_per_op_j_median,min,10,0.0014895355540023544,0.0013801553955846504,0.0015600283440747073,26.05749019199395,False,False,False,False,clear_leader
128,package_energy_per_op_j_median,min,16,0.0014916596468434419,0.0014181299372440059,0.001531583390523954,26.237249454378,False,False,False,False,clear_leader
128,package_energy_per_op_j_median,min,20,0.0014963019779699158,0.001305029090929772,0.0015573676368051547,26.63012400434832,False,False,False,False,clear_leader
128,package_energy_per_op_j_median,min,1,0.0017490790352806974,0.0014331632017676008,0.0018755411999240553,48.022323295661494,False,False,False,False,clear_leader
256,package_energy_per_op_j_median,min,8,0.005513943754353379,0.005216666859964832,0.005699931683628062,0.0,True,True,True,True,clear_leader
256,package_energy_per_op_j_median,min,4,0.006932471407575656,0.005726434989595813,0.007296066364358533,25.726190117596314,False,False,False,False,clear_leader
256,package_energy_per_op_j_median,min,16,0.007612096036361859,0.00747714458095656,0.0077144693516209475,38.0517534360401,False,False,False,False,clear_leader
256,package_energy_per_op_j_median,min,2,0.008548190608695652,0.008234797320026912,0.00980199543946932,55.02861453649521,False,False,False,False,clear_leader
256,package_energy_per_op_j_median,min,10,0.008834782678403017,0.008380321274160732,0.009337519822239274,60.22620236972427,False,False,False,False,clear_leader
256,package_energy_per_op_j_median,min,20,0.008958479250638661,0.008275577589285713,0.009097716177804655,62.469543574247496,False,False,False,False,clear_leader
256,package_energy_per_op_j_median,min,1,0.013061316781516012,0.010907121092278718,0.01394177621091355,136.8779473168151,False,False,False,False,clear_leader
512,package_energy_per_op_j_median,min,8,0.039891066903193106,0.036842626430933605,0.04026379884043357,0.0,True,True,True,True,tie_or_uncertain
512,package_energy_per_op_j_median,min,16,0.041073426046628225,0.039375480866062434,0.04202285869017633,2.9639697185950054,False,True,True,False,tie_or_uncertain
512,package_energy_per_op_j_median,min,4,0.045486558217738546,0.043964943276390715,0.04923660949074074,14.026928204563882,False,False,False,False,tie_or_uncertain
512,package_energy_per_op_j_median,min,10,0.04819386385762093,0.04392503335421234,0.04958139645151423,20.813674837468987,False,False,False,False,tie_or_uncertain
512,package_energy_per_op_j_median,min,20,0.05205310101320233,0.04856560308810172,0.05276606261538461,30.488114392938705,False,False,False,False,tie_or_uncertain
512,package_energy_per_op_j_median,min,2,0.06417475681089743,0.05727450378787879,0.0713994041272571,60.87500734596929,False,False,False,False,tie_or_uncertain
512,package_energy_per_op_j_median,min,1,0.09501115053763441,0.07803433015006822,0.1012617100456621,138.1765089617826,False,False,False,False,tie_or_uncertain
1024,package_energy_per_op_j_median,min,8,0.26271733365949124,0.25170376455026455,0.2734484152249135,0.0,True,True,True,True,clear_leader
1024,package_energy_per_op_j_median,min,10,0.2995842959183673,0.29140956870229007,0.3128839338521401,14.03293865134132,False,False,False,False,clear_leader
1024,package_energy_per_op_j_median,min,20,0.33914591714836223,0.32773424070450097,0.3528565556680162,29.09156484814599,False,False,False,False,clear_leader
1024,package_energy_per_op_j_median,min,4,0.3503299455128205,0.3191960628930818,0.3545438467741936,33.348622503486666,False,False,False,False,clear_leader
1024,package_energy_per_op_j_median,min,16,0.3527532447916667,0.3322608683651805,0.35888874215246636,34.27102044544623,False,False,False,False,clear_leader
1024,package_energy_per_op_j_median,min,2,0.4952450212121212,0.4097901336898396,0.49932957344632767,88.50869651943478,False,False,False,False,clear_leader
1024,package_energy_per_op_j_median,min,1,0.7580183076923077,0.6039360752688172,0.7843196220930233,188.52999424650739,False,False,False,False,clear_leader
2048,package_energy_per_op_j_median,min,8,2.131461861842105,2.063553219178082,2.1569230441176472,0.0,True,True,True,True,clear_leader
2048,package_energy_per_op_j_median,min,10,2.379581867647059,2.291856514084507,2.4710651928571425,11.640837222886912,False,False,False,False,clear_leader
2048,package_energy_per_op_j_median,min,16,2.630865984375,2.428954969230769,2.6565827031250002,23.430122371567453,False,False,False,False,clear_leader
2048,package_energy_per_op_j_median,min,4,2.7898388837209303,2.4906247142857145,2.9021583095238093,30.888519924528524,False,False,False,False,clear_leader
2048,package_energy_per_op_j_median,min,2,3.9552787142857144,3.6008354565217395,3.9905154545454544,85.56647834493201,False,False,False,False,clear_leader
2048,package_energy_per_op_j_median,min,20,4.098357833333333,3.8277995789473684,4.3453835270270265,92.27920080124483,False,False,False,False,clear_leader
2048,package_energy_per_op_j_median,min,1,5.173842875,4.303570208333333,5.930702291666666,142.73682619535742,False,False,False,False,clear_leader
4096,package_energy_per_op_j_median,min,8,17.423373222222224,16.9708665,18.18301925,0.0,True,True,True,True,tie_or_uncertain
4096,package_energy_per_op_j_median,min,10,17.99624605,17.852865700000002,18.0320217,3.287955899648165,False,True,True,False,tie_or_uncertain
4096,package_energy_per_op_j_median,min,4,21.423178166666666,19.84578966666667,22.159336583333335,22.956547468907964,False,False,False,False,tie_or_uncertain
4096,package_energy_per_op_j_median,min,16,23.1460703125,22.3554153125,23.7240718125,32.84494349796112,False,False,False,False,tie_or_uncertain
4096,package_energy_per_op_j_median,min,2,27.526884250000002,26.436882875000002,29.838902666666666,57.98826036103901,False,False,False,False,tie_or_uncertain
4096,package_energy_per_op_j_median,min,20,28.813433333333332,27.05815825,29.036165333333336,65.37230171126637,False,False,False,False,tie_or_uncertain
4096,package_energy_per_op_j_median,min,1,43.8718205,35.513504499999996,46.630968749999994,151.79866114584937,False,False,False,False,tie_or_uncertain
8192,package_energy_per_op_j_median,min,8,144.80790275,136.6924755,149.4888755,0.0,True,True,True,True,tie_or_uncertain
8192,package_energy_per_op_j_median,min,10,145.78261625,142.38498099999998,152.88579325,0.6731079461061995,True,True,True,False,tie_or_uncertain
8192,package_energy_per_op_j_median,min,16,176.2540045,169.349359,183.378559,21.715735918287105,False,False,False,False,tie_or_uncertain
8192,package_energy_per_op_j_median,min,4,180.10403150000002,163.32206100000002,186.1414305,24.374449239097217,False,False,False,False,tie_or_uncertain
8192,package_energy_per_op_j_median,min,20,201.3129,195.5071295,207.57371799999999,39.02065852548922,False,False,False,False,tie_or_uncertain
8192,package_energy_per_op_j_median,min,2,249.3618495,232.40849350000002,257.224683,72.20182377097508,False,False,False,False,tie_or_uncertain
8192,package_energy_per_op_j_median,min,1,366.7547675,296.9457425,382.0939925,153.26985650304917,False,False,False,False,tie_or_uncertain
16384,package_energy_per_op_j_median,min,8,1154.6073645000001,1038.4573025,1192.1663205,0.0,True,True,True,True,clear_leader
16384,package_energy_per_op_j_median,min,10,1227.1838395,1209.4208235,1240.4163494999998,6.285814315018579,False,False,False,False,clear_leader
16384,package_energy_per_op_j_median,min,16,1435.3564635,1304.01723,1451.8512025,24.31554722687721,False,False,False,False,clear_leader
16384,package_energy_per_op_j_median,min,4,1441.370242,1305.859969,1468.866418,24.836397750172146,False,False,False,False,clear_leader
16384,package_energy_per_op_j_median,min,20,1504.830895,1436.596054,1537.047335,30.332695015475085,False,False,False,False,clear_leader
16384,package_energy_per_op_j_median,min,2,1872.6135835,1730.8341005,2071.952582,62.18618043467363,False,False,False,False,clear_leader
16384,package_energy_per_op_j_median,min,1,2430.7323945,2356.0240285,2470.6025625,110.52458777210576,False,False,False,False,clear_leader
64,runtime_per_op_s_median,min,16,2.476036837876259e-06,2.452508285720594e-06,2.8508282456004385e-06,0.0,True,True,True,True,tie_or_uncertain
64,runtime_per_op_s_median,min,2,2.4814845346403077e-06,2.4527152230457822e-06,2.7358931181728178e-06,0.22001678976315553,True,True,True,False,tie_or_uncertain
64,runtime_per_op_s_median,min,1,2.5564774921052965e-06,2.4669402442480933e-06,2.775629547739253e-06,3.2487664560771456,False,True,True,False,tie_or_uncertain
64,runtime_per_op_s_median,min,10,2.6152654884678078e-06,2.470843345176688e-06,2.6968460397958433e-06,5.623044393433485,False,True,True,False,tie_or_uncertain
64,runtime_per_op_s_median,min,20,2.679698672313956e-06,2.463185118747773e-06,2.8072889155040578e-06,8.225315202191474,False,True,True,False,tie_or_uncertain
64,runtime_per_op_s_median,min,4,2.685753448289805e-06,2.4654470942210494e-06,2.7594916233710574e-06,8.469850173692217,False,True,True,False,tie_or_uncertain
64,runtime_per_op_s_median,min,8,2.718807614968793e-06,2.4257562737587207e-06,2.820754610105839e-06,9.80481281129737,False,True,True,False,tie_or_uncertain
128,runtime_per_op_s_median,min,8,1.178946383237596e-05,1.107857260499588e-05,1.2812457479779272e-05,0.0,True,True,True,True,tie_or_uncertain
128,runtime_per_op_s_median,min,20,1.2068080490189065e-05,1.158979798439384e-05,1.2172517446977303e-05,2.363268268807728,False,True,True,False,tie_or_uncertain
128,runtime_per_op_s_median,min,16,1.2112697310115213e-05,1.1673382403286545e-05,1.3469090669130264e-05,2.741714825500341,False,True,True,False,tie_or_uncertain
128,runtime_per_op_s_median,min,10,1.222836402266289e-05,1.1771850715863442e-05,1.26058770365666e-05,3.722817225000785,False,True,True,False,tie_or_uncertain
128,runtime_per_op_s_median,min,4,1.238258696497825e-05,1.2100488702418901e-05,1.333314005411818e-05,5.030959346713204,False,True,True,False,tie_or_uncertain
128,runtime_per_op_s_median,min,2,1.9554605851043165e-05,1.9106957612346417e-05,2.0752386230679228e-05,65.86509894828929,False,False,False,False,tie_or_uncertain
128,runtime_per_op_s_median,min,1,2.712906506821449e-05,2.4989542532891433e-05,2.726478938603915e-05,130.11279778231528,False,False,False,False,tie_or_uncertain
256,runtime_per_op_s_median,min,8,3.926455906821964e-05,3.7860488607879085e-05,4.100628775736654e-05,0.0,True,True,True,True,clear_leader
256,runtime_per_op_s_median,min,16,5.0051720698254356e-05,4.9061360637309997e-05,5.266480219668463e-05,27.473023729345126,False,False,False,False,clear_leader
256,runtime_per_op_s_median,min,20,5.7112432585864324e-05,5.616773240193445e-05,6.117326882370728e-05,45.45542835877809,False,False,False,False,clear_leader
256,runtime_per_op_s_median,min,10,6.35302962868769e-05,6.279679925419515e-05,6.486252317923141e-05,61.80061051111543,False,False,False,False,clear_leader
256,runtime_per_op_s_median,min,4,6.681527759461954e-05,6.495103213307503e-05,6.902820142896401e-05,70.16688632242705,False,False,False,False,clear_leader
256,runtime_per_op_s_median,min,2,0.00011224558856377039,0.00011162491749174919,0.0001189360341151386,185.86998358685477,False,False,False,False,clear_leader
256,runtime_per_op_s_median,min,1,0.00020081211998378596,0.00018681591337099812,0.00020429051706519517,411.43352873233044,False,False,False,False,clear_leader
512,runtime_per_op_s_median,min,16,0.00025292321248741184,0.0002508518425670594,0.00026314534005037783,0.0,True,True,True,True,tie_or_uncertain
512,runtime_per_op_s_median,min,8,0.00025823720695739857,0.00025195789875349787,0.0002722252732951587,2.101030750687305,False,True,True,False,tie_or_uncertain
512,runtime_per_op_s_median,min,20,0.0003042477517985611,0.0003036892219194672,0.00031052523076923074,20.292538121112045,False,False,False,False,tie_or_uncertain
512,runtime_per_op_s_median,min,10,0.00030867599634925463,0.00030335323012801427,0.00031922001252740375,22.043363799444716,False,False,False,False,tie_or_uncertain
512,runtime_per_op_s_median,min,4,0.00044511004891062693,0.0004215962589323246,0.00045904629629629626,75.98623887982616,False,False,False,False,tie_or_uncertain
512,runtime_per_op_s_median,min,2,0.0008031029647435898,0.0007763539110429449,0.0008594828030954427,217.52837426242988,False,False,False,False,tie_or_uncertain
512,runtime_per_op_s_median,min,1,0.0015167776923076923,0.001359863574351978,0.001568033026113671,499.6988878129102,False,False,False,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,8,0.001775143738977072,0.0017613148788927337,0.0019604774951076324,0.0,True,True,True,True,tie_or_uncertain
1024,runtime_per_op_s_median,min,10,0.0019178826335877863,0.00186034879406308,0.0020217440239043826,8.040976709467351,False,True,True,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,20,0.0019798063583815026,0.001948880077369439,0.0022734933628318584,11.529354773398094,False,True,True,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,16,0.002252882550335571,0.0021278428874734606,0.0022963023255813952,26.912683230587064,False,False,False,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,4,0.0031495660377358486,0.0030243816199376945,0.003363314516129032,77.4259722511704,False,False,False,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,2,0.005747265536723164,0.005486323529411764,0.0062263125,223.76338943881976,False,False,False,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,1,0.011585372093023256,0.010762489247311827,0.012767038461538462,552.6441683927711,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,8,0.013799102739726028,0.013415315068493151,0.014998485294117646,0.0,True,True,True,True,tie_or_uncertain
2048,runtime_per_op_s_median,min,10,0.014530364285714286,0.014238676056338028,0.015355963235294118,5.299341267190072,False,True,True,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,16,0.0155958828125,0.015452392307692308,0.0162593046875,13.02099206494962,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,4,0.02432686904761905,0.023464918604651164,0.025129075,76.29312214325932,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,20,0.02706543243243243,0.02621876923076923,0.027642554054054056,96.13907471327225,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,2,0.04658620454545455,0.04376815217391304,0.04821073809523809,237.6031429299981,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,1,0.08565450000000001,0.08303070833333334,0.09140040909090907,520.7251414500348,False,False,False,False,tie_or_uncertain
4096,runtime_per_op_s_median,min,10,0.1056568,0.10399929999999999,0.1080681,0.0,True,True,True,True,clear_leader
4096,runtime_per_op_s_median,min,8,0.1130478,0.10966329999999999,0.12203716666666667,6.9952904119753745,False,False,False,False,clear_leader
4096,runtime_per_op_s_median,min,16,0.1391449375,0.13821968750000002,0.1412754375,31.695203242952672,False,False,False,False,clear_leader
4096,runtime_per_op_s_median,min,20,0.17795716666666667,0.1760935,0.17952666666666667,68.42944956374477,False,False,False,False,clear_leader
4096,runtime_per_op_s_median,min,4,0.18750166666666668,0.18245841666666665,0.20137883333333334,77.46294291201956,False,False,False,False,clear_leader
4096,runtime_per_op_s_median,min,2,0.33901675,0.32772875,0.3667243333333333,220.86600199892482,False,False,False,False,clear_leader
4096,runtime_per_op_s_median,min,1,0.67789975,0.6304620000000001,0.6996415,541.6054148904756,False,False,False,False,clear_leader
8192,runtime_per_op_s_median,min,10,0.9287942499999999,0.8986594999999999,0.99178575,0.0,True,True,True,True,tie_or_uncertain
8192,runtime_per_op_s_median,min,8,0.936769,0.92398775,0.96801675,0.858613196625635,True,True,True,False,tie_or_uncertain
8192,runtime_per_op_s_median,min,16,1.0362355,1.0298325,1.087556,11.56782032188508,False,False,False,False,tie_or_uncertain
8192,runtime_per_op_s_median,min,20,1.243604,1.208123,1.2585475000000002,33.89445509594833,False,False,False,False,tie_or_uncertain
8192,runtime_per_op_s_median,min,4,1.6059685,1.5751395000000001,1.7228865,72.90896234553563,False,False,False,False,tie_or_uncertain
8192,runtime_per_op_s_median,min,2,2.9868135000000002,2.7391305,3.018039,221.5796717087773,False,False,False,False,tie_or_uncertain
8192,runtime_per_op_s_median,min,1,5.433274,5.2589785,5.6390595,484.98144233774065,False,False,False,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,10,7.504099,7.3291094999999995,7.5596795,0.0,True,True,True,True,tie_or_uncertain
16384,runtime_per_op_s_median,min,8,7.7003385,7.4522905,7.8722265,2.6150974287519446,False,True,True,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,16,8.4276515,8.2546485,8.937386499999999,12.307306979825295,False,False,False,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,20,9.545566,9.5018095,9.683506000000001,27.20469172914697,False,False,False,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,4,12.8257665,12.343944,13.150542999999999,70.9168082670551,False,False,False,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,2,22.3371685,21.636591,23.8710505,197.66622881707718,False,False,False,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,1,41.824983,41.209708000000006,43.2587795,457.36182318490205,False,False,False,False,tie_or_uncertain
64,edp_total_j_s_median,min,16,3.257557418291348e-10,3.177003928341758e-10,5.321620434085548e-10,0.0,True,True,True,True,tie_or_uncertain
64,edp_total_j_s_median,min,2,3.6231730052773365e-10,3.152197809491217e-10,4.973266722562915e-10,11.223611437607794,False,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,1,4.0919539864806673e-10,3.4409426216118016e-10,5.177056471107942e-10,25.614178387283083,False,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,10,4.209895126705218e-10,3.228710213642983e-10,5.032257050137662e-10,29.234717493126784,False,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,8,4.4648014065706564e-10,3.6887644045920103e-10,4.958108331204385e-10,37.059791532777695,False,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,4,4.495458036274777e-10,3.490050770270324e-10,5.005544625130166e-10,38.000884068306995,False,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,20,4.6565073231832534e-10,3.5006852216504107e-10,5.191706963044189e-10,42.94475047582375,False,True,True,False,tie_or_uncertain
128,edp_total_j_s_median,min,4,1.4631660131237984e-08,1.2199366111910228e-08,1.642856702800151e-08,0.0,True,True,True,True,tie_or_uncertain
128,edp_total_j_s_median,min,8,1.6830143529631648e-08,1.5707363079877225e-08,1.9302221733572587e-08,15.025522590563689,False,True,True,False,tie_or_uncertain
128,edp_total_j_s_median,min,20,1.805749270777005e-08,1.5125023527633197e-08,1.8957084730368558e-08,23.413833740014624,False,True,True,False,tie_or_uncertain
