session_number,problem_size,num_threads,runtime_per_op_s,kernel_runtime_per_op_s,total_energy_per_op_j,package_energy_per_op_j,dram_energy_per_op_j,total_avg_power_w,package_avg_power_w,dram_avg_power_w,edp_total_j_s,edp_package_j_s,throughput_gflops_exact,total_efficiency_gflop_per_j,package_efficiency_gflop_per_j,temp_c,clock_before_mhz,clock_after_mhz,clock_change_pct,batches
1,128,8,1.2190165032580233e-05,1.2190165032580233e-05,0.001424965611107728,0.001424965611107728,0.0,116.95960682533862,116.95960682533862,0.0,1.7363656290697365e-08,1.7363656290697365e-08,344.07294658370597,2.943442646114349,2.943442646114349,89.0,2232.5,2234.0,0.022381378692927483,82105.0
1,128,10,1.2275940504218168e-05,1.2275940504218168e-05,0.0014895355540023544,0.0014895355540023544,0.0,121.12524044592041,121.12524044592041,0.0,1.830983247974642e-08,1.830983247974642e-08,341.66877092632586,2.8158478480963494,2.8158478480963494,92.0,2169.0,2120.0,0.16550710492936144,81552.0
1,128,16,1.2112697310115213e-05,1.2112697310115213e-05,0.0014181299372440059,0.0014181299372440059,0.0,116.93892665324046,116.93892665324046,0.0,1.71773888151024e-08,1.71773888151024e-08,346.2736822524963,2.957631254594764,2.957631254594764,89.0,2234.0,2234.5,0.044762757385854966,83498.0
1,128,20,1.2068080490189065e-05,1.2068080490189065e-05,0.001538350332594235,0.001538350332594235,0.0,127.45055025944828,127.45055025944828,0.0,1.8565143028165907e-08,1.8565143028165907e-08,347.5535439563636,2.726494905415898,2.726494905415898,98.0,2230.0,2234.0,0.06720430107526881,83886.0
1,256,1,0.00018681591337099812,0.00018681591337099812,0.010907121092278718,0.010907121092278718,0.0,58.3585261307102,58.3585261307102,0.0,2.037200480985083e-06,2.037200480985083e-06,179.61272144588742,3.076395073555266,3.076395073555266,98.5,1339.0,1339.5,0.14953277292523975,5310.0
1,256,2,0.00011454747826086957,0.00011454747826086957,0.008548190608695652,0.008548190608695652,0.0,74.49042761803952,74.4904201015634,0.0,9.78123637349209e-07,9.78123637349209e-07,292.9303434233948,3.925331590967718,3.925331590967718,94.0,1604.0,1604.5,0.31261726078799246,8625.0
1,256,4,6.50101204363453e-05,6.50101204363453e-05,0.005726434989595813,0.005726434989595813,0.0,88.0380634344329,88.0380634344329,0.0,3.725259395537451e-07,3.725259395537451e-07,516.141784365502,5.859567497794622,5.859567497794622,78.0,1889.0,1825.0,-1.3244116961789376,15859.0
1,256,8,3.926455906821964e-05,3.926455906821964e-05,0.005699931683628062,0.005699931683628062,0.0,145.21499558015887,145.21499558015887,0.0,2.237744887394773e-07,2.237744887394773e-07,854.573028090904,5.886813013310461,5.886813013310461,99.5,2222.0,2212.5,-0.13262957024033906,25843.0
1,256,10,6.279679925419515e-05,6.279679925419515e-05,0.008726887880671224,0.008726887880671224,0.0,138.82136905938148,138.82136905938148,0.0,5.475903468053648e-07,5.475903468053648e-07,534.3340057838973,3.8449482566451367,3.8449482566451367,93.5,2302.0,2250.0,0.0,16090.0
1,256,16,4.9328457900638684e-05,4.9328457900638684e-05,0.00747714458095656,0.00747714458095656,0.0,151.29445697226697,151.29445697226697,0.0,3.6904176923098566e-07,3.6904176923098566e-07,680.2250153428805,4.487601456055693,4.487601456055693,95.0,2879.5,2879.0,-0.017361111111111112,20511.0
1,256,20,5.7112432585864324e-05,5.7112432585864324e-05,0.008958479250638661,0.008958479250638661,0.0,156.8050597541013,156.8050597541013,0.0,5.110757512943796e-07,5.110757512943796e-07,587.5153734642774,3.745550085258019,3.745550085258019,100.0,3206.5,3209.5,0.07828368810980263,17615.0
1,512,1,0.001359863574351978,0.001359863574351978,0.08010702251023191,0.08010702251023191,0.0,58.75033581539324,58.75033581539324,0.0,0.00010914299230384579,0.00010914299230384579,197.39887396469578,3.350960402866093,3.350960402866093,99.0,1345.5,1339.5,-0.4064456827712989,733.0
1,512,2,0.0007868621212121212,0.0007868621212121212,0.05727450378787879,0.05727450378787879,0.0,72.84157505079241,72.84157505079241,0.0,4.4677100376942726e-05,4.4677100376942726e-05,341.14686127794107,4.686822903811192,4.686822903811192,84.5,1538.5,1479.0,0.051005238930068975,1320.0
1,512,4,0.0004272196671046868,0.0004272196671046868,0.043964943276390715,0.043964943276390715,0.0,103.11948681577931,103.11948681577931,0.0,1.8770419584661735e-05,1.8770419584661735e-05,628.3312729526695,6.105689401147005,6.105689401147005,82.0,1848.0,1849.0,0.02704164413196322,2283.0
1,512,8,0.00025823720695739857,0.00025823720695739857,0.04026379884043357,0.04026379884043357,0.0,155.8273448251169,155.8273448251169,0.0,1.0391266664561281e-05,1.0391266664561281e-05,1039.4920497343603,6.6669182923721575,6.6669182923721575,99.0,2228.5,2229.0,-0.3344040483795715,3967.0
1,512,10,0.00031922001252740375,0.00031922001252740375,0.04392503335421234,0.04392503335421234,0.0,137.44630310676482,137.44630310676482,0.0,1.4021732086053857e-05,1.4021732086053857e-05,840.9133945671947,6.111220822212236,6.111220822212236,75.0,2354.0,2354.0,-0.021231422505307854,3193.0
1,512,16,0.0002550491060186351,0.0002550491060186351,0.04188981427851927,0.04188981427851927,0.0,164.25826893408276,164.25826893408276,0.0,1.0686107222437655e-05,1.0686107222437655e-05,1052.4856414440624,6.408132692854909,6.408132692854909,100.0,2983.0,2976.0,-0.7805923961096375,3971.0
1,512,20,0.0003041558618600424,0.0003041558618600424,0.051762875795213575,0.051762875795213575,0.0,170.19904665865428,170.19904665865428,0.0,1.5738161975406826e-05,1.5738161975406826e-05,882.5591495206685,5.185872471725207,5.185872471725207,98.0,3998.0,3299.0,-17.47122732647135,3301.0
1,1024,1,0.011794147058823529,0.011794147058823529,0.7447236647058824,0.7447228588235294,3.6470588235294114e-07,63.126893514218416,63.12682519519551,3.095798974014062e-05,0.008785690432603254,0.008785680926519308,182.08045763287504,2.883622641674731,2.883625743913475,98.5,1393.5,1329.5,-0.5970063194796807,85.0
1,1024,2,0.005747265536723164,0.005747265536723164,0.49933074011299433,0.49932957344632767,1.985875706214689e-06,86.85570069575132,86.855602795462,0.00034548809741173864,0.0028706657772957322,0.002870659069440167,373.6531111320862,4.300727304547415,4.300737359001348,99.0,1576.5,1556.5,-0.0021022690626819607,177.0
1,1024,4,0.0031495660377358486,0.0031495660377358486,0.31920255817610066,0.3191960628930818,9.382075471698114e-06,101.34812400686918,101.34606181741668,0.0029907628245737206,0.0010053494348498575,0.0010053289766403226,681.834814613982,6.727652902822131,6.727789823369685,92.0,1800.0,1792.0,-0.6074758657045897,318.0
1,1024,8,0.0018182139037433154,0.0018182139037433154,0.27144197860962566,0.2712823511586453,0.00015962745098039216,149.31148243139495,149.22456316206055,0.08772774162819179,0.0004935753809335109,0.000493275152323021,1181.0951669781275,7.911391374677674,7.916046607491664,100.0,2122.5,2122.5,-0.09097351417173907,561.0
1,1024,10,0.00186034879406308,0.00186034879406308,0.2999128905380334,0.2995842959183673,0.0003279285714285714,161.2131797498331,161.0365473032433,0.1763486364532474,0.0005580152014263719,0.0005574298665422671,1154.3446426012897,7.160357994529544,7.1682118555452075,95.0,2355.0,2354.0,-1.5885599633672745,539.0
1,1024,16,0.0021278428874734606,0.0021278428874734606,0.33331025053078556,0.3322608683651805,0.0010345690021231423,156.6284304153521,156.135308515571,0.4862409859604109,0.0007092947836037161,0.00070706165831569,1009.230362307698,6.442897612158779,6.4632464344389895,86.0,2984.5,2879.5,-0.2334111370456819,471.0
1,1024,20,0.001948880077369439,0.001948880077369439,0.34560461315280466,0.3446231489361702,0.0009875454545454545,177.16698274755458,176.66549288550942,0.5063072316270358,0.0006731295471665202,0.0006711930863682307,1101.9067734866055,6.213700785644142,6.231396979760579,100.0,3360.5,3280.0,-2.261632657832127,517.0
1,2048,1,0.08303070833333334,0.08303070833333334,4.306412166666666,4.303570208333333,0.0030007083333333335,51.910754297166875,51.8764970790666,0.03616985190420903,0.3572514153835624,0.3570156481596145,206.90982331865246,3.9893701525889034,3.9920045499805945,68.0,1339.0,1339.0,0.037341299477221805,12.0
1,2048,2,0.044661,0.044661,3.9279122391304346,3.924782717391304,0.0034451739130434782,87.9605585179198,87.88685837304484,0.07714333887146373,0.17541781216012664,0.17526862335392251,384.6727459685656,4.373791662728129,4.3772791496044725,100.0,1591.0,1479.0,-5.368686058855406,23.0
1,2048,4,0.02473595238095238,0.02473595238095238,2.501939976190476,2.4906247142857145,0.01095625,101.34296623450714,100.88464969833129,0.4434538356100246,0.0617463152009297,0.06147719026369869,694.5303518803364,6.866619984819675,6.897816997916381,85.0,1823.0,1751.0,-3.8593978809544316,42.0
1,2048,8,0.013511072368421053,0.013511072368421053,2.1455476184210527,2.131461861842105,0.013992559210526317,158.7862759625342,157.74799340575143,1.0360123446953473,0.028990526739846437,0.028801111686705246,1271.5401556238512,8.007218813734116,8.060134477266471,99.5,2189.5,2185.5,-0.7279018489805588,76.0
1,2048,10,0.014488835714285716,0.014488835714285716,2.3261869285714285,2.306996571428572,0.019079757142857142,160.54244925407835,159.23554967114057,1.3167795078246425,0.033725098348804904,0.03344877300370949,1185.7315302312454,7.385420761929902,7.446855187173034,86.0,2482.5,2301.5,-5.134839504674386,70.0
1,2048,16,0.015805335937499998,0.015805335937499998,2.6792179765624997,2.6565827031250002,0.0227894609375,169.43743573386507,167.99531910317245,1.4399175811478475,0.04238285046649487,0.04202439427829345,1086.9664168362542,6.412270091792612,6.466905611240659,100.0,3022.0,2984.0,-0.9138953915073318,64.0
1,2048,20,0.026646092105263156,0.026646092105263156,3.863904960526316,3.8277995789473684,0.03585051315789474,144.9540317860219,143.60266047159388,1.3449923734409874,0.10296824583706612,0.10201177127735872,644.7425482289378,4.446245495691688,4.488184285355818,78.0,3863.5,3308.5,-13.8418991416309,38.0
1,4096,1,0.6304620000000001,0.6304620000000001,35.5415645,35.513504499999996,0.03086025,56.39172996259809,56.34720879944737,0.04894434775500846,22.401178387918502,22.385142342281,217.99720498388103,3.8669926761288727,3.870048359127732,87.0,1337.5,1339.0,0.11216352340480719,2.0
1,4096,2,0.3667243333333333,0.3667243333333333,29.92231816666667,29.838902666666666,0.08383883333333333,81.67470496988636,81.44701757191493,0.22818990119912091,10.962330689647889,10.931770607248556,374.77456999434116,4.593194869579816,4.606035055473992,99.0,1561.5,1447.5,-4.8079227130888835,3.0
1,4096,4,0.18245841666666665,0.18245841666666665,21.124025583333335,20.967679083333334,0.15458349999999998,115.90328494462192,115.05133507129611,0.8476687877639126,3.856525796471389,3.8282560488161668,753.261844515435,6.5062886147330765,6.554802643656771,88.0,1883.0,1881.0,-0.1594048884165781,6.0
1,4096,8,0.11658483333333333,0.11658483333333333,17.616438833333333,17.423373222222224,0.19379233333333334,151.1148454911882,149.42885148604782,1.6585732571978495,2.0543087932653705,2.031736144415568,1178.8750734555947,7.801744454205349,7.88819438146835,100.0,2169.5,2155.0,-3.007346189164371,9.0
1,4096,10,0.1056568,0.1056568,18.20671135,17.99624605,0.2130678,172.37627634046845,170.35020073840195,2.016931464338021,1.9242832509598704,1.9017323238397301,1300.8057302290747,7.548807186388654,7.637090287501637,99.0,2487.5,2434.5,-3.6512851466425094,10.0
1,4096,16,0.1391449375,0.1391449375,23.960033125000002,23.7240718125,0.23479568750000002,172.2856278347321,170.58558874375524,1.6883574877912526,3.333953216866578,3.3012727743851564,987.7395195339291,5.736176285337384,5.793228413780614,100.0,3288.0,3100.5,-4.773047901023732,8.0
1,4096,20,0.17952666666666667,0.17952666666666667,29.234016000000004,28.912116750000003,0.32459075,162.68557171320822,160.86830830110688,1.8082868138483885,5.249963461527222,5.191732776071528,765.563009232786,4.70133676316178,4.753680090491557,98.0,3902.5,3531.0,-10.295868540338635,6.0
1,8192,1,5.390321999999999,5.390321999999999,369.15115049999997,368.776308,0.39054,68.48377787402225,68.41423961209227,0.07261271568651698,1989.853297683078,1987.832726586858,203.97898849140546,2.9785839601590354,2.981610748217115,99.0,1339.0,1339.0,-0.18670649738610903,1.0
1,8192,2,2.7391305,2.7391305,233.369601,232.40849350000002,0.964099,85.2086395630778,84.84889946679496,0.3514866255769794,639.2299256788731,636.59732272043,401.4090641013197,4.711461617251345,4.7309454400023565,99.0,1547.5,1543.0,-1.1417887567614917,1.0
1,8192,4,1.5751395000000001,1.5751395000000001,164.81072799999998,163.32206100000002,1.489562,104.59943817369312,103.65481469326883,0.9446234804243003,259.75739316811996,257.41109885424,698.0417370600007,6.671371966204402,6.732181396916889,90.0,1748.5,1749.0,-0.028489861133955213,1.0
1,8192,8,0.93356125,0.93356125,146.24804749999998,144.52000049999998,1.7108155,156.64357906878593,154.79269910408703,1.8346553537957744,136.5424079020794,134.92904209713288,1177.7605682746453,7.518129288371828,7.608025134264009,97.0,2419.0,2408.5,-0.3711340206185567,2.0
1,8192,10,0.9215565,0.9215565,144.26948199999998,142.38498099999998,1.86877625,156.51877701155342,154.47427256715193,2.0288559823005854,132.9788885133546,131.241868248991,1193.1027999530875,7.621235737568904,7.722104770086604,84.0,2670.5,2659.0,-2.4868774626512398,2.0
1,8192,16,1.032969,1.032969,185.1402625,183.378559,1.7357550000000002,179.28636077278958,177.58035338667543,1.6802587962582543,191.194765954125,189.40678133695,1064.4188044152027,5.938806450492724,5.995861298990137,100.0,3339.5,3357.5,-1.0980911522146444,1.0
1,8192,20,1.2585475000000002,1.2585475000000002,210.16166750000002,207.57371799999999,2.581217,167.2459019160633,165.17958198072793,2.048322277492849,264.65504902796647,261.372361643209,873.6356891863169,5.231742065338091,5.2969693907602124,100.0,3682.0,3713.5,0.7230410530705816,1.0
1,16384,1,41.209708000000006,41.209708000000006,2396.9885835,2393.6833555000003,3.1242289999999997,58.20596076273483,58.12570232641639,0.07463504453700709,98710.77543748572,98574.65847573969,213.44710952329962,3.6697131190847196,3.6747829999102564,93.0,1338.5,1340.0,0.07471050725001702,1.0
1,16384,2,21.636591,21.636591,1740.4900995,1730.8341005,9.8317265,80.44157058766324,79.99527472471547,0.45998570603739797,37494.427088745244,37276.7755414664,406.53840540886983,5.05395209682038,5.082157380039501,90.5,1623.5,1632.0,-4.1506193108023774,1.0
1,16384,4,12.89761,12.89761,1482.0853575,1468.866418,13.197397500000001,114.9204874229948,113.8992179755389,1.0235019595646606,19098.981511556143,18929.56951400714,681.9941447585661,5.934961844616086,5.988373221150434,99.0,1727.0,1702.0,-1.5004727551128516,1.0
1,16384,8,7.508129,7.508129,1053.385635,1038.4573025,15.003309999999999,140.20178595105975,138.22893414497162,2.0011088875803256,7903.329240497274,7790.470948058786,1171.542613221803,8.35045727035746,8.470518723655218,75.5,2424.5,2425.0,0.020627062706270627,1.0
1,16384,10,7.5596795,7.5596795,1256.97336,1240.4163494999998,16.527213,166.27642542437962,164.08355542291673,2.17949178516405,9481.039403941853,9354.596767339037,1163.5546732904309,6.997850674809937,7.091258242936954,100.0,2531.0,2473.0,-4.266900560219504,1.0
1,16384,16,8.4276515,8.4276515,1466.7240075,1451.5466689999998,15.2335365,173.9967939655252,172.1993679289062,1.8089268890218437,12356.221797654576,12228.124646634195,1043.7181918014828,5.997128920215859,6.059835626339841,100.0,3370.5,3364.5,-0.10464397736238448,1.0
1,16384,20,9.5018095,9.5018095,1557.1828615,1537.047335,20.333792000000003,163.99099970639665,161.87047535795898,2.142349765589719,14786.305829579083,14595.107900506631,925.7282315120478,5.648780744774914,5.722780397417154,99.0,3323.5,3328.5,-0.30883261272390367,1.0
2,64,1,2.4669402442480933e-06,2.4669402442480933e-06,0.00013948220390156137,0.00013948220390156137,0.0,56.56763319174783,56.56763319174783,0.0,3.4392969758874967e-10,3.4392969758874967e-10,212.52561829937036,3.7588441524802536,3.7588441524802536,96.0,1339.0,1339.0,0.1122754491017964,405735.0
2,64,2,2.7050325957475647e-06,2.7050325957475647e-06,0.00018177854571615502,0.00018177854571615502,0.0,67.14070105543371,67.14070105543371,0.0,4.921521507604274e-10,4.921521507604274e-10,193.81947597191163,2.884443778966256,2.884443778966256,99.0,1374.0,1336.0,-1.5665603811861948,383639.0
2,64,4,2.6062085265926575e-06,2.6062085265926575e-06,0.00016738163509153565,0.00016738163509153565,0.0,64.20666638943493,64.20666638943493,0.0,4.362314174142556e-10,4.362314174142556e-10,201.16886488236906,3.132291646404879,3.132291646404879,98.5,1337.5,1339.0,0.0,382474.0
2,64,8,2.718807614968793e-06,2.718807614968793e-06,0.00017518063484187708,0.00017518063484187708,0.0,64.49216456575022,64.49216456575022,0.0,4.832282513861292e-10,4.832282513861292e-10,192.83949477003193,2.99285994837272,2.99285994837272,99.0,1339.0,1320.5,-0.29895366218236175,382930.0
2,64,10,2.6968460397958433e-06,2.6968460397958433e-06,0.00018659786194241232,0.00018659786194241232,0.0,69.13248545883329,69.13248545883329,0.0,5.03654001406965e-10,5.03654001406965e-10,194.4078370910588,2.8097220784544055,2.8097220784544055,98.0,1427.5,1340.0,-4.013383975402423,368933.0
2,64,16,2.7033394990345215e-06,2.7033394990345215e-06,0.00018666927557976098,0.00018666927557976098,0.0,69.09547741839927,69.09547741839927,0.0,5.04510621728678e-10,5.04510621728678e-10,193.94086584647255,2.808648697396895,2.808648697396895,99.0,1389.0,1322.0,-3.961655221658729,369247.0
2,64,20,2.8072889155040578e-06,2.8072889155040578e-06,0.00017403760130163242,0.00017403760130163242,0.0,62.128173706433714,62.128173706433714,0.0,4.888941188621244e-10,4.888941188621244e-10,186.75954689122386,3.012518211523414,3.012518211523414,98.5,1321.0,1319.0,-0.6058313853485913,354017.0
2,128,1,2.712906506821449e-05,2.712906506821449e-05,0.0018755411999240553,0.0018755411999240553,0.0,69.10305119786173,69.10305119786173,0.0,5.085376941287473e-08,5.085376941287473e-08,154.6055490534153,2.236321083725147,2.236321083725147,99.0,1323.5,1325.0,0.1875220814045132,36869.0
2,128,2,2.0752386230679228e-05,2.0752386230679228e-05,0.0014336584970338895,0.0014336584970338895,0.0,69.14119341390997,69.14119341390997,0.0,2.9751940393968386e-08,2.9751940393968386e-08,202.1127355144908,2.925603707682778,2.925603707682778,89.0,1479.0,1479.5,0.0,48717.0
2,128,4,1.2168436264254532e-05,1.2168436264254532e-05,0.0010081713567049206,0.0010081713567049206,0.0,83.07654851383438,83.07654851383438,0.0,1.220772235095237e-08,1.220772235095237e-08,344.6872543851951,4.160309177220771,4.160309177220771,76.5,1756.0,1695.5,-1.1477339611536197,82693.0
2,128,8,1.16366805162762e-05,1.16366805162762e-05,0.0015065198666247685,0.0015065198666247685,0.0,129.55866013682328,129.55866013682328,0.0,1.7531172668788084e-08,1.7531172668788084e-08,360.4382123589719,2.784101677669579,2.784101677669579,99.0,2235.0,2235.0,-1.2221737232649499,85923.0
2,128,10,1.26058770365666e-05,1.26058770365666e-05,0.0015449466645496958,0.0015449466645496958,0.0,122.5578640052666,122.5578640052666,0.0,1.9475474359344648e-08,1.9475474359344648e-08,332.72779634816516,2.714859745409491,2.714859745409491,94.0,2172.5,2234.0,0.11815868362011163,81878.0
2,128,16,1.1673382403286545e-05,1.1673382403286545e-05,0.0014539076058427479,0.0014539076058427479,0.0,124.60847596822774,124.60847596822774,0.0,1.697109079769371e-08,1.697109079769371e-08,359.30512182937605,2.8848509555558817,2.8848509555558817,95.5,2234.0,2234.0,0.0,87630.0
2,128,20,1.158979798439384e-05,1.158979798439384e-05,0.001305029090929772,0.001305029090929772,0.0,112.719452453295,112.719452453295,0.0,1.5129094694160182e-08,1.5129094694160182e-08,361.8964330424534,3.2139561144383086,3.2139561144383086,82.0,2119.0,2119.0,0.0,87914.0
2,256,1,0.00020429051706519517,0.00020429051706519517,0.01394177621091355,0.01394177621091355,0.0,68.26650399780212,68.26650399780212,0.0,2.846473662365256e-06,2.846473662365256e-06,164.24860339560868,2.4067705796213437,2.4067705796213437,98.5,1336.0,1316.0,-2.2080838323353293,4893.0
2,256,2,0.00011162491749174919,0.00011162491749174919,0.008268500055005502,0.008268500055005502,0.0,74.12114126887325,74.12114126887325,0.0,9.224182709551169e-07,9.224182709551169e-07,300.5998385063754,4.058104433678071,4.058104433678071,89.0,1546.0,1618.0,0.2624282950683128,9090.0
2,256,4,6.758797828677348e-05,6.758797828677348e-05,0.007296066364358533,0.007296066364358533,0.0,107.93529254986402,107.93529254986402,0.0,4.932697867523098e-07,4.932697867523098e-07,496.4557430718769,4.598983586955367,4.598983586955367,99.0,1799.5,1799.0,-0.028946470073839242,15106.0
2,256,8,4.100628775736654e-05,4.100628775736654e-05,0.0055048764229646985,0.0055048764229646985,0.0,134.13241866844297,134.13241866844297,0.0,2.257989095640775e-07,2.257989095640775e-07,818.2753106198046,6.095402505868369,6.095402505868369,88.0,2119.0,2120.0,0.023596035865974516,24333.0
2,256,10,6.294561458660799e-05,6.294561458660799e-05,0.008834782678403017,0.008834782678403017,0.0,140.30662129443925,140.30662129443925,0.0,5.56065877186367e-07,5.56065877186367e-07,533.0705819237322,3.797997047479538,3.797997047479538,96.0,2355.0,2355.0,0.0,15905.0
2,256,16,4.9061360637309997e-05,4.9061360637309997e-05,0.007612096036361859,0.007612096036361859,0.0,155.00475515138504,155.00475515138504,0.0,3.7360321851873185e-07,3.7360320053451556e-07,683.9278735596165,4.408041075640227,4.408041075640227,97.0,2955.0,2880.0,-0.8034171603250551,20461.0
2,256,20,6.117326882370728e-05,6.117326882370728e-05,0.009097716177804655,0.009097716177804655,0.0,148.81528356366016,148.81528356366016,0.0,5.564376270148202e-07,5.564376270148202e-07,548.5151091292496,3.6882259239357236,3.6882259239357236,100.0,3079.0,3098.0,0.5389804260560177,16535.0
2,512,1,0.0015197016742770166,0.0015197016742770166,0.1012617100456621,0.1012617100456621,0.0,66.67585208822554,66.67585208822554,0.0,0.00015381345076275168,0.00015381345076275168,176.6369417930226,2.6509123208388052,2.6509123208388052,97.0,1325.5,1318.0,-0.45540387478648486,657.0
2,512,2,0.0007763539110429449,0.0007763539110429449,0.0635190870398773,0.0635190870398773,0.0,81.81019493857693,81.81019493857693,0.0,4.933314490476036e-05,4.933314490476036e-05,345.7642881638002,4.226059762563775,4.226059762563775,99.0,1599.5,1479.5,0.2795031055900621,1304.0
2,512,4,0.00044511004891062693,0.00044511004891062693,0.044689004668741664,0.044689004668741664,0.0,100.3869657548004,100.3869657548004,0.0,1.9892057092049904e-05,1.9892057092049904e-05,603.0766149858783,6.006745368118828,6.006745368118828,97.0,1799.0,1799.0,0.0,2249.0
2,512,8,0.0002669609354238639,0.0002669609354238639,0.040165020063778895,0.040165020063778895,0.0,150.46581583549354,150.46581583549354,0.0,1.072898037035356e-05,1.072898037035356e-05,1005.523617270441,6.6833143772987365,6.6833143772987365,99.0,2178.5,2145.5,-4.549973316584141,3763.0
2,512,10,0.00030832023486901535,0.00030832023486901535,0.04873721032821439,0.04873721032821439,0.0,158.14731603220048,158.14731603220048,0.0,1.505189769076654e-05,1.505189769076654e-05,870.6422484215989,5.507854972972591,5.507854972972591,100.0,2249.0,2249.0,-0.06669630947087594,3321.0
2,512,16,0.0002518377666248431,0.0002518377666248431,0.040031730740276036,0.040031730740276036,0.0,158.97489609617136,158.97489609617136,0.0,1.0074298723515724e-05,1.0074298723515724e-05,1065.9062922243165,6.705567123682691,6.705567123682691,96.0,2984.0,2880.0,-0.01675041876046901,3985.0
2,512,20,0.0003036892219194672,0.0003036892219194672,0.04856560308810172,0.04856560308810172,0.0,159.77629371806182,159.77629371806182,0.0,1.47469531334038e-05,1.47469531334038e-05,883.9150292861372,5.52727568566921,5.52727568566921,85.0,3918.0,3300.0,-15.750370352556864,3303.0
2,1024,1,0.010762489247311827,0.010762489247311827,0.6039362365591397,0.6039360752688172,8.225806451612903e-07,56.12395767256393,56.12391163587269,7.636711287041859e-05,0.006504156838814487,0.006504155101270262,199.5341166266567,3.5558458909571904,3.555846846491896,92.0,1339.0,1339.0,0.24481017914527162,93.0
2,1024,2,0.0062263125,0.0062263125,0.49773456250000003,0.49773375,2.196875e-06,79.98272586091335,79.98236415378435,0.00035216667765701937,0.0031071903511806836,0.0031071790116683593,344.9047567017652,4.314524290659522,4.314531316269022,99.0,1538.0,1535.5,0.003109405380159719,160.0
2,1024,4,0.0032158589743589744,0.0032158589743589744,0.3503422788461539,0.3503299455128205,1.358173076923077e-05,109.03747329610657,109.03304629122289,0.004218032750678736,0.001128388964059603,0.0011283412531302905,667.7791876426559,6.129678464658035,6.129894158437493,99.5,1776.5,1783.0,0.028042624789680313,312.0
