problem_size,num_threads,sessions,runs,runtime_per_op_s_median,runtime_per_op_s_ci95_low,runtime_per_op_s_ci95_high,runtime_per_op_s_between_session_robust_cv,runtime_per_op_s_between_session_cv,runtime_per_op_s_run_robust_cv,runtime_per_op_s_run_cv,total_energy_per_op_j_median,total_energy_per_op_j_ci95_low,total_energy_per_op_j_ci95_high,total_energy_per_op_j_between_session_robust_cv,total_energy_per_op_j_between_session_cv,total_energy_per_op_j_run_robust_cv,total_energy_per_op_j_run_cv,package_energy_per_op_j_median,package_energy_per_op_j_ci95_low,package_energy_per_op_j_ci95_high,package_energy_per_op_j_between_session_robust_cv,package_energy_per_op_j_between_session_cv,package_energy_per_op_j_run_robust_cv,package_energy_per_op_j_run_cv,dram_energy_per_op_j_median,dram_energy_per_op_j_ci95_low,dram_energy_per_op_j_ci95_high,dram_energy_per_op_j_between_session_robust_cv,dram_energy_per_op_j_between_session_cv,dram_energy_per_op_j_run_robust_cv,dram_energy_per_op_j_run_cv,total_avg_power_w_median,total_avg_power_w_ci95_low,total_avg_power_w_ci95_high,total_avg_power_w_between_session_robust_cv,total_avg_power_w_between_session_cv,total_avg_power_w_run_robust_cv,total_avg_power_w_run_cv,package_avg_power_w_median,package_avg_power_w_ci95_low,package_avg_power_w_ci95_high,package_avg_power_w_between_session_robust_cv,package_avg_power_w_between_session_cv,package_avg_power_w_run_robust_cv,package_avg_power_w_run_cv,edp_total_j_s_median,edp_total_j_s_ci95_low,edp_total_j_s_ci95_high,edp_total_j_s_between_session_robust_cv,edp_total_j_s_between_session_cv,edp_total_j_s_run_robust_cv,edp_total_j_s_run_cv,edp_package_j_s_median,edp_package_j_s_ci95_low,edp_package_j_s_ci95_high,edp_package_j_s_between_session_robust_cv,edp_package_j_s_between_session_cv,edp_package_j_s_run_robust_cv,edp_package_j_s_run_cv,throughput_gflops_exact_median,throughput_gflops_exact_ci95_low,throughput_gflops_exact_ci95_high,throughput_gflops_exact_between_session_robust_cv,throughput_gflops_exact_between_session_cv,throughput_gflops_exact_run_robust_cv,throughput_gflops_exact_run_cv,total_efficiency_gflop_per_j_median,total_efficiency_gflop_per_j_ci95_low,total_efficiency_gflop_per_j_ci95_high,total_efficiency_gflop_per_j_between_session_robust_cv,total_efficiency_gflop_per_j_between_session_cv,total_efficiency_gflop_per_j_run_robust_cv,total_efficiency_gflop_per_j_run_cv,package_efficiency_gflop_per_j_median,package_efficiency_gflop_per_j_ci95_low,package_efficiency_gflop_per_j_ci95_high,package_efficiency_gflop_per_j_between_session_robust_cv,package_efficiency_gflop_per_j_between_session_cv,package_efficiency_gflop_per_j_run_robust_cv,package_efficiency_gflop_per_j_run_cv,temp_c_median,temp_c_ci95_low,temp_c_ci95_high,temp_c_between_session_robust_cv,temp_c_between_session_cv,temp_c_run_robust_cv,temp_c_run_cv,runtime_1thread_s,total_energy_1thread_j,package_energy_1thread_j,speedup_vs_1thread,scaling_efficiency,total_energy_change_vs_1thread_pct,package_energy_change_vs_1thread_pct,stable_runtime_5pct,stable_total_energy_5pct,stable_package_energy_5pct,pareto_optimal_strict_total,pareto_optimal_practical_2pct_total,pareto_optimal_strict_package,pareto_optimal_practical_2pct_package,exact_best_threads,selection_status,leader_threads,leader_count,practical_gap_gt_tolerance,ci_separated_from_all,objective,practical_tolerance_pct,gap_to_second_pct
64,16,5,50,2.476036837876259e-06,2.452508285720594e-06,2.8508282456004385e-06,0.014088413747474559,0.06857826053371807,0.014367593777438997,0.06210688634400429,0.00013156336644350625,0.00012954100692908743,0.00018666927557976098,0.022790160339693378,0.1791893681026375,0.036629566207205165,0.16155013656684747,0.00013156336644350625,0.00012954100692908743,0.00018666927557976098,0.022790160339693378,0.1791893681026375,0.036629566207205165,0.16155008626685116,0.0,0.0,0.0,,,,7.071067811865474,53.61573401051566,52.30729730522242,69.09547741839927,0.036181324289755804,0.12491677137760088,0.04594180148086858,0.11226903435819302,53.61573401051566,52.30729730522242,69.09547741839927,0.036181324289755804,0.12491677137760088,0.04594180148086858,0.11226903164489942,3.257557418291348e-10,3.177003928341758e-10,5.321620434085548e-10,0.00959309431975651,0.24111012378582417,0.030443436973101572,0.21790608248537024,3.257557418291348e-10,3.177003928341758e-10,5.321620434085548e-10,0.00959309431975651,0.24111012378582417,0.030443436973101572,0.21790600373454164,211.7448302787333,183.90725600853412,213.77624004477283,0.014223567897400164,0.066040777435119,0.014508182587309569,0.059775207716838905,3.9850606910787056,2.80864645974361,4.0472743915523415,0.023129270408170043,0.1651154488525497,0.037558977039978556,0.1489826051926795,3.9850606910787056,2.80864645974361,4.0472743915523415,0.023129270408170043,0.1651154488525497,0.037558977039978556,0.1489825355934237,88.0,84.0,99.0,0.06739090909090908,0.08437877228800861,0.06739090909090908,0.07718220277843216,2.5564774921052965e-06,0.00016006219491926306,0.00016006219491926306,1.0324876645607715,0.06453047903504822,-17.80484672856817,-17.80484672856817,False,False,False,True,True,True,True,16,tie_or_uncertain,"16,2,1,10,20,4,8",7,False,False,max,2.0,0.22001678976315553
128,8,5,50,1.178946383237596e-05,1.107857260499588e-05,1.2812457479779272e-05,0.05039072241702853,0.05434073279834704,0.05039072241702853,0.05244270033917648,0.001427558010179656,0.0014178146986908759,0.0015065198666247685,0.002802668935039975,0.025449524879900046,0.016010184774267005,0.025488381843816032,0.001427558010179656,0.0014178146986908759,0.0015065198666247685,0.002802668935039975,0.025449524879900046,0.016010184774267005,0.025488381843816032,0.0,0.0,0.0,,,,,120.68435096329333,111.46153191605706,129.55866013682328,0.10139041857061191,0.06404800670555405,0.10043574894498102,0.05846327310432064,120.68435096329333,111.46153191605706,129.55866013682328,0.10139041857061191,0.06404800670555405,0.10043574894498102,0.05846327310432064,1.6830143529631648e-08,1.5707363079877225e-08,1.9302221733572587e-08,0.0653210507980094,0.0545838264526371,0.05140081965706314,0.05693798289381041,1.6830143529631648e-08,1.5707363079877225e-08,1.9302221733572587e-08,0.0653210507980094,0.0545838264526371,0.05140081965706314,0.05693798289381041,355.7671544384993,327.3613985934772,378.5960655354264,0.048734084981940415,0.053988660521777,0.048734084981940415,0.0517117100553384,2.9380970651218252,2.7841013536694916,2.9582878523355456,0.002800544140134615,0.02465290816198342,0.016185199940081718,0.024971992044316736,2.9380970651218252,2.7841013536694916,2.9582878523355456,0.002800544140134615,0.02465290816198342,0.016185199940081718,0.024971992044316736,92.0,81.0,99.0,0.11280652173913043,0.08206341777468207,0.11280652173913043,0.07219473761432976,2.712906506821449e-05,0.0017490790352806974,0.0017490790352806974,2.301127977823153,0.2876409972278941,-18.382303979159108,-18.382303979159108,False,True,True,True,True,True,True,8,tie_or_uncertain,"8,20,16,10,4",5,True,False,max,2.0,2.363268268807728
256,8,5,50,3.926455906821964e-05,3.7860488607879085e-05,4.100628775736654e-05,0.008184083438101552,0.028635155823207057,0.01095409411697661,0.02641764009581429,0.005513944044578593,0.005216666859964832,0.005699931683628062,0.019218884969569267,0.032459149969906835,0.018778438063127033,0.029653865533105356,0.005513943754353379,0.005216666859964832,0.005699931683628062,0.019218964017475353,0.032459149590916565,0.018778438063127033,0.029653865522801245,0.0,0.0,0.0,,,,7.0710678118654755,139.88276082610014,134.13241866844297,145.21499558015887,0.03246238169630316,0.03088561798816952,0.032462381696303014,0.028178595829033783,139.88276082610014,134.13241866844297,145.21499558015887,0.03246238169630316,0.03088561798816952,0.032462381696303014,0.02817859618519534,2.1650258163721408e-07,1.975055562227989e-07,2.3373303881618305e-07,0.040753966950725286,0.05180875291539414,0.03272894496145174,0.0475007856435989,2.16502570241649e-07,1.975055562227989e-07,2.3373303881618305e-07,0.040754047167194614,0.051808751970355976,0.03272894496145174,0.04750078550430184,854.5729990677175,818.2752898419133,886.2651601653404,0.008229464865270377,0.02845981584769028,0.010947877410562622,0.026307327136728988,6.085377676799479,5.886813011527583,6.43215925048091,0.01897289377494997,0.033243693978099585,0.018543441288088824,0.03037526210203602,6.0853779971019915,5.886813011527583,6.43215925048091,0.018972970849665028,0.03324369258824084,0.018543441288088824,0.03037526190513823,98.0,88.0,99.5,0.022692857142857143,0.05848976518656018,0.030257142857142854,0.05320843913670416,0.00020081211998378596,0.013061316781516012,0.013061316781516012,5.114335287323304,0.639291910915413,-57.78416420937158,-57.78416643139267,True,True,True,True,True,True,True,8,clear_leader,8,1,True,True,max,2.0,27.473023729345147
512,16,5,50,0.00025292321248741184,0.0002508518425670594,0.00026314534005037783,0.01214207669478896,0.019387711640257814,0.011164527054838398,0.01790939527711576,0.041073426046628225,0.039375480866062434,0.04202285869017633,0.034271035382498184,0.028281589570620352,0.033537406995851435,0.02557422856960046,0.041073426046628225,0.039375480866062434,0.04202285869017633,0.034271035382498184,0.028281589570620352,0.033537406995851435,0.02557422694817488,0.0,0.0,0.0,,,,7.071067811865475,159.6601842559451,155.67640395179632,164.25826893408276,0.03699327234561332,0.022274999725475118,0.03497118663942104,0.020173582361834353,159.6601842559451,155.67640395179632,164.25826893408276,0.03699327234561332,0.022274999725475118,0.03497118663942104,0.020173580047895746,1.0388422863577346e-05,9.877411927215752e-06,1.1058119439915425e-05,0.048814027650691656,0.04381272505090523,0.046848363500425094,0.03953113158840794,1.0388422863577346e-05,9.877411927215752e-06,1.1058119439915425e-05,0.048814027650691656,0.04381272505090523,0.046848294401575855,0.03953113071676561,1061.331830163118,1020.1033996977085,1070.0956120274063,0.012242390749125939,0.019010198462776455,0.011081084763117217,0.017536310598333004,6.535501949490679,6.387843768057409,6.817325149960604,0.033496849877252474,0.028483425025359135,0.03279554481735343,0.02575870397572454,6.535501949490679,6.387843768057409,6.817325149960604,0.033496849877252474,0.028483425025359135,0.03279554481735343,0.02575870233786962,98.0,91.5,100.0,0.030257142857142854,0.036484015620841095,0.030257142857142854,0.032440063436135216,0.0015167776923076923,0.09501115053763441,0.09501115053763441,5.996988878129102,0.37481180488306887,-56.769888782307895,-56.769888782307895,True,True,True,True,True,True,True,16,tie_or_uncertain,"16,8",2,True,False,max,2.0,2.101030750687305
1024,8,5,50,0.001775143738977072,0.0017613148788927337,0.0019604774951076324,0.011549863546742863,0.04537969517577496,0.013945076153412153,0.04060476466792633,0.2630021360078278,0.2519081834215167,0.27358431487889273,0.05965403411694694,0.03912571762162145,0.052605458400208485,0.035324820207483044,0.26271733365949124,0.25170376455026455,0.2734484152249135,0.06025642262712166,0.039199208714235954,0.05253097331999367,0.0353848992342666,0.00015962745098039216,0.00012821020761245676,0.00028233170254403134,0.2917994663901673,0.35103506670544243,0.2993036846896971,0.3193450089792546,142.09850386182399,134.08890498352727,155.0598066204489,0.07525738650735321,0.055246018317577666,0.06372469742632368,0.049258337855622523,142.01829845567602,133.9437016069339,154.9782071888128,0.07522979904607284,0.055440844742493556,0.06384664253532106,0.04944061489269175,0.00046686659507189185,0.0004436896315751573,0.0005363558923345094,0.10353091224575925,0.062284977339875036,0.10149070425524721,0.05689427520464029,0.00046636102996639627,0.0004433295855756944,0.0005360894641212901,0.1036540966653604,0.062174460636147816,0.10100596924198281,0.05678986087412319,1209.7519771765012,1095.3880640604348,1219.2502736081096,0.011642080048939438,0.043183765955124125,0.014079092617700554,0.038683213523749704,8.165270748736749,7.849439939386233,8.524866555869789,0.057333420365700806,0.03918301333759791,0.05350344579972471,0.03542546582515262,8.174122423088232,7.8533409902327564,8.531789946952316,0.05816900194899488,0.03924534914566902,0.05364592189111682,0.03547621590178155,99.0,86.0,100.0,0.014975757575757575,0.0795824408237423,0.014975757575757575,0.07230429306113402,0.011585372093023256,0.7580194935897435,0.7580183076923077,6.526441683927711,0.8158052104909639,-65.30404056466519,-65.34155824556514,True,True,True,True,True,True,True,8,tie_or_uncertain,"8,10,20",3,True,False,max,2.0,8.040976709467351
2048,8,5,50,0.013799102739726028,0.013415315068493151,0.014998485294117646,0.04123482606820275,0.0495539596713672,0.04606352250696413,0.043867598589666976,2.1455476184210527,2.0791642534246577,2.172503176470588,0.0180211124232098,0.017720117087596927,0.015919070034715422,0.020558892435536217,2.131461861842105,2.063553219178082,2.1569230441176472,0.01768330735342187,0.017848687053412877,0.015466912136999215,0.020744798129726683,0.01483313043478261,0.01346745890410959,0.015636492647058825,0.0802976027991878,0.06487166916502637,0.07714714598217166,0.05902365359827047,153.33730819387614,144.9689197310122,158.7862759625342,0.048883070205041464,0.03609031747108392,0.049407355699736435,0.036066858076779854,152.3671673990279,143.92676480144718,157.74799340575143,0.04971523648305289,0.036248996125941464,0.05030641774470046,0.03633278348119463,0.029606632019566603,0.027892643538840124,0.03258425694371799,0.06786175006290446,0.06512871823592419,0.06786175006290446,0.05836239567776272,0.029412261217366932,0.027683216595877275,0.032350578557741996,0.06941776103405951,0.0650196442954021,0.06941776103405942,0.0583160720990184,1244.9990052281541,1145.4402792752603,1280.6161537233054,0.04241373243772698,0.04868882189733268,0.047540752175371,0.043150117798148896,8.00721878018395,7.907868384298578,8.26287252471876,0.018244432821191352,0.01789877108641262,0.015927189719686874,0.02113103062024474,8.060134451175394,7.964989400457692,8.32538217300874,0.017500454042981978,0.01804690298126061,0.015307187413496065,0.021345030518844208,99.5,88.5,100.0,0.0074502512562814064,0.05074113290394113,0.014975757575757575,0.04963858481989019,0.08565450000000001,5.174929791666667,5.173842875,6.207251414500348,0.7759064268125435,-58.53958015283439,-58.80311958947719,True,True,True,True,True,True,True,8,tie_or_uncertain,"8,10",2,True,False,max,2.0,5.299341267190094
4096,10,5,50,0.1056568,0.10399929999999999,0.1080681,0.023258413088414653,0.017074221278064763,0.023258413088414552,0.015578793787817253,18.20671135,18.066531349999998,18.2417602,0.002854080784336915,0.004532267939430001,0.004311329329679074,0.004374274238102855,17.99624605,17.852865700000002,18.0320217,0.002947335713383526,0.004680519689394574,0.004244273084504422,0.004483032779400561,0.2130678,0.20955495,0.21343425,0.0025498867965970725,0.0076777300254048395,0.010694444837261998,0.01173738927162881,172.37627634046845,167.21550909915115,173.7380304297131,0.011712380935334797,0.017334464779366662,0.012682969343601198,0.01558666544886644,170.35020073840195,165.24420621041696,171.69025832469404,0.011662853162630741,0.017345842089831434,0.012733760333152162,0.015591021656016408,1.9236628597646799,1.8789066138280546,1.9713523654696201,0.02232492461522218,0.01855766696324656,0.02232492461522218,0.01666055974126956,1.9014257696556398,1.85668553579401,1.94868632427777,0.022011131608460667,0.018637636003788757,0.022011131608460754,0.016713075968281282,1300.805565491289,1271.7809739599381,1321.537293731785,0.023628916088561668,0.017047932027280433,0.0236289160885618,0.015544571334126362,7.548807185983097,7.534303267071781,7.607379126043473,0.0028467870611141714,0.004537997961940998,0.004311216446065679,0.0043766296375698874,7.637090151476341,7.6219381142381835,7.698425327425165,0.0029399878022627925,0.004686694272939539,0.004244534119125984,0.004485570070638354,99.0,99.0,100.0,0.0,0.0055102872988447285,0.0,0.005073100618259433,0.67789975,43.88864675,43.8718205,6.416054148904756,0.6416054148904756,-58.516125015861874,-58.97994237553921,True,True,True,True,True,True,True,10,clear_leader,10,1,True,True,max,2.0,6.9952904119753745
8192,10,5,50,0.9287942499999999,0.8986594999999999,0.99178575,0.04810298981717424,0.0386838104794972,0.04768397075024947,0.034840339250114635,147.8430825,144.26948199999998,154.874927,0.022352283686657988,0.02722802409919948,0.022352283686657988,0.024685069349611483,145.78261625,142.38498099999998,152.88579325,0.0251362955732386,0.02760811384419517,0.0251362955732386,0.025058420449518858,1.96484525,1.8210057499999999,2.0753112500000004,0.07787828346787122,0.058539094925580175,0.07857682038827225,0.05334822838263587,156.51877701155342,149.112282035816,167.05189689005243,0.07015688252034925,0.051725845586219656,0.07015688252034925,0.04672099064030098,154.47427256715193,147.03415752465736,165.0284440381227,0.071408101677302,0.05248587444900584,0.07140810167730213,0.04745003772231918,137.3158049282756,129.64914055937896,153.60274563089027,0.06136171419775109,0.04132481881495083,0.05842956097609645,0.03770633667137832,135.40205572295653,127.95561583296947,151.6299511227962,0.05834818978130332,0.04083000461983383,0.05740816612728803,0.037274770963550655,1183.805377537598,1108.6180939542637,1223.501924562084,0.049537534351078424,0.03823863291034305,0.0478906219593961,0.034420473498390176,7.437017743295497,7.099352032469399,7.621235014734441,0.022023925591602957,0.02686428419707682,0.022023925591602957,0.024368015280103156,7.542131264062838,7.191718762109376,7.722103975109567,0.02472036617598293,0.0272317203598561,0.02472036617598293,0.024724619625070297,99.0,84.0,100.0,0.014975757575757575,0.07117584031884519,0.014975757575757575,0.06563864011162485,5.433274,367.0960795,366.7547675,5.849814423377406,0.5849814423377406,-59.72632486258955,-60.25065543285678,True,True,True,True,True,True,True,10,tie_or_uncertain,"10,8",2,False,False,max,2.0,0.8586131966256572
16384,10,5,50,7.504099,7.3291094999999995,7.5596795,0.005502479551509028,0.012042333128364616,0.012523939191320626,0.013698605806006493,1243.073922,1225.6367655,1256.97336,0.001443084533230074,0.008974461319114033,0.011606527740787223,0.010538936926224715,1227.1838395,1209.4208235,1240.4163494999998,0.0014035352068372908,0.009017166227810913,0.011788937181538048,0.010734036249268915,16.139297,16.100641,16.527213,0.003551045971828846,0.010842505186324807,0.015634515609453375,0.01723897323181421,166.04429595910366,165.58221843532152,167.2300963011516,0.0034786829789502666,0.003993480723765833,0.018765008806075557,0.015777574032196227,163.90029737046456,163.4376399728875,165.017568388332,0.0035130778936667806,0.0038643109378715115,0.019188304198963124,0.016004441200961287,9328.149775006279,8982.82606157532,9502.31574163812,0.007495493337813459,0.01928499388002489,0.01091733762123052,0.018608139145747535,9208.90902280811,8863.977647011674,9377.150048779984,0.007151708088027457,0.019491359640142474,0.011105496048786509,0.01863669285256145,1172.1717720152678,1163.5536959216329,1200.1584943174885,0.005482112380051317,0.012202912034825748,0.012419526400163954,0.013840088573395092,7.076082014540081,6.997835675855533,7.176753561745207,0.0014418143843006072,0.009000627790988551,0.01169817580123529,0.010585630575628427,7.167706042960812,7.091242408852175,7.272979637271806,0.0014025027937255392,0.00904899822879283,0.01188344179059189,0.010785170574927868,99.0,99.0,100.0,0.0,0.0055102872988447285,0.0,0.005061908645745913,41.824983,2432.8717475000003,2430.7323945,5.573618231849021,0.557361823184902,-48.905077989525225,-49.51382380566698,True,True,True,True,True,True,True,10,tie_or_uncertain,"10,8",2,True,False,max,2.0,2.6150974287519446
