timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons
2025-10-11T09:09:50,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1,0.9504,0.9504,89.216,93.9,1,NA,NA,NA,NA,90.0,NA
2025-10-11T09:09:51,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9462,0.9462,88.782,93.8,1,NA,NA,NA,NA,90.0,NA
2025-10-11T09:09:52,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9520,0.9520,89.031,93.5,1,NA,NA,NA,NA,90.0,NA
2025-10-11T09:09:53,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9503,0.9503,89.221,93.9,1,NA,NA,NA,NA,90.0,NA
2025-10-11T09:09:54,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9490,0.9490,89.083,93.9,1,NA,NA,NA,NA,90.0,NA
2025-10-11T09:09:59,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7370,1.7370,163.485,94.1,0,NA,NA,NA,NA,90.0,NA
2025-10-11T09:10:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7467,1.7467,164.632,94.3,0,NA,NA,NA,NA,89.0,NA
2025-10-11T09:10:02,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7561,1.7561,164.845,93.9,0,NA,NA,NA,NA,89.0,NA
2025-10-11T09:10:04,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7556,1.7556,165.016,94.0,0,NA,NA,NA,NA,89.0,NA
2025-10-11T09:10:06,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7556,1.7556,NA,NA,0,NA,NA,NA,NA,89.0,NA
2025-10-11T09:10:11,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,131072,1.0,1.8626,1.8626,420.870,226.0,0,NA,NA,NA,NA,90.0,NA
2025-10-11T09:10:13,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,131072,1.0,1.8916,1.8916,425.644,225.0,0,NA,NA,NA,NA,90.0,NA
2025-10-11T09:10:15,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,131072,1.0,1.8618,1.8618,422.201,226.8,0,NA,NA,NA,NA,91.0,NA
2025-10-11T09:10:17,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,131072,1.0,1.8580,1.8580,420.312,226.2,0,NA,NA,NA,NA,90.0,NA
2025-10-11T09:10:18,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,131072,1.0,1.8585,1.8585,421.301,226.7,0,NA,NA,NA,NA,90.0,NA
2025-10-11T09:10:23,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,65536,1.0,1.5054,1.5054,392.265,260.6,0,NA,NA,NA,NA,90.0,NA
2025-10-11T09:10:25,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,65536,1.0,1.5057,1.5057,392.377,260.6,0,NA,NA,NA,NA,91.0,NA
2025-10-11T09:10:26,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,65536,1.0,1.5061,1.5061,392.445,260.6,0,NA,NA,NA,NA,90.0,NA
2025-10-11T09:10:28,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,65536,1.0,1.5073,1.5073,392.742,260.6,0,NA,NA,NA,NA,90.0,NA
2025-10-11T09:10:29,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,65536,1.0,1.5036,1.5036,392.314,260.9,0,NA,NA,NA,NA,90.0,NA
2025-10-11T09:10:34,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,32768,1.0,1.5835,1.5835,419.969,265.2,0,NA,NA,NA,NA,92.0,NA
2025-10-11T09:10:35,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,32768,1.0,1.5839,1.5839,419.991,265.2,0,NA,NA,NA,NA,92.0,NA
2025-10-11T09:10:37,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,32768,1.0,1.5835,1.5835,419.062,264.6,0,NA,NA,NA,NA,92.0,NA
2025-10-11T09:10:39,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,32768,1.0,1.5832,1.5832,421.393,266.2,0,NA,NA,NA,NA,92.0,NA
2025-10-11T09:10:40,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,32768,1.0,1.5834,1.5834,419.175,264.7,0,NA,NA,NA,NA,92.0,NA
2025-10-11T09:10:44,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,224,e2e,16384,1.0,1.2042,1.2042,324.129,269.2,0,NA,NA,NA,NA,92.0,NA
2025-10-11T09:10:45,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,224,e2e,16384,1.0,1.2040,1.2040,323.805,268.9,0,NA,NA,NA,NA,92.0,NA
2025-10-11T09:10:46,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,224,e2e,16384,1.0,1.2048,1.2048,324.408,269.3,0,NA,NA,NA,NA,92.0,NA
2025-10-11T09:10:47,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,224,e2e,16384,1.0,1.2054,1.2054,324.104,268.9,0,NA,NA,NA,NA,92.0,NA
2025-10-11T09:10:49,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,224,e2e,16384,1.0,1.2044,1.2044,323.864,268.9,0,NA,NA,NA,NA,93.0,NA
2025-10-11T09:10:53,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,256,e2e,16384,1.0,1.3182,1.3182,367.060,278.4,0,NA,NA,NA,NA,93.0,NA
2025-10-11T09:10:54,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,256,e2e,16384,1.0,1.3179,1.3179,366.969,278.5,0,NA,NA,NA,NA,93.0,NA
2025-10-11T09:10:55,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,256,e2e,16384,1.0,1.3170,1.3170,367.072,278.7,0,NA,NA,NA,NA,93.0,NA
2025-10-11T09:10:56,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,256,e2e,16384,1.0,1.3181,1.3181,367.430,278.8,0,NA,NA,NA,NA,93.0,NA
2025-10-11T09:10:58,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,256,e2e,16384,1.0,1.3187,1.3187,367.653,278.8,0,NA,NA,NA,NA,93.0,NA
2025-10-11T09:11:02,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,320,e2e,16384,1.0,1.2570,1.2570,407.950,324.5,0,NA,NA,NA,NA,99.0,NA
2025-10-11T09:11:03,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,320,e2e,16384,1.0,1.2564,1.2564,407.815,324.6,0,NA,NA,NA,NA,99.0,NA
2025-10-11T09:11:04,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,320,e2e,16384,1.0,1.2565,1.2565,408.178,324.9,0,NA,NA,NA,NA,99.0,NA
2025-10-11T09:11:05,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,320,e2e,16384,1.0,1.2575,1.2575,408.990,325.2,0,NA,NA,NA,NA,99.0,NA
2025-10-11T09:11:07,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,320,e2e,16384,1.0,1.2583,1.2583,408.777,324.9,0,NA,NA,NA,NA,99.0,NA
2025-10-11T09:11:11,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,384,e2e,8192,1.0,1.5837,1.5837,486.778,307.4,0,NA,NA,NA,NA,97.0,NA
2025-10-11T09:11:13,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,384,e2e,8192,1.0,1.5850,1.5850,487.262,307.4,0,NA,NA,NA,NA,97.0,NA
2025-10-11T09:11:15,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,384,e2e,8192,1.0,1.5846,1.5846,487.280,307.5,0,NA,NA,NA,NA,97.0,NA
2025-10-11T09:11:16,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,384,e2e,8192,1.0,1.5841,1.5841,487.658,307.8,0,NA,NA,NA,NA,97.0,NA
2025-10-11T09:11:18,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,384,e2e,8192,1.0,1.5843,1.5843,487.533,307.7,0,NA,NA,NA,NA,97.0,NA
2025-10-11T09:11:24,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,448,e2e,8192,1.0,1.9282,1.9282,630.817,327.1,0,NA,NA,NA,NA,99.0,NA
2025-10-11T09:11:26,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,448,e2e,8192,1.0,1.9433,1.9433,633.629,326.1,0,NA,NA,NA,NA,99.0,NA
2025-10-11T09:11:27,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,448,e2e,8192,1.0,1.9330,1.9330,631.122,326.5,0,NA,NA,NA,NA,99.0,NA
