timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons
2025-10-13T13:46:36,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1,1.2716,1.2740,69.463,54.5,0,3,8,2925,9801,45,0
2025-10-13T13:46:38,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1.0,1.2750,1.2761,69.858,54.7,0,3,8,2925,9801,45,0
2025-10-13T13:46:39,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1.0,1.2751,1.2761,69.820,54.7,0,3,8,2925,9801,45,0
2025-10-13T13:46:40,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1.0,1.2717,1.2728,64.555,50.7,0,3,8,2925,9801,46,0
2025-10-13T13:46:41,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1.0,1.2722,1.2732,69.918,54.9,0,3,8,2925,9801,46,0
2025-10-13T13:46:45,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1.0,1.2653,1.2664,69.118,54.6,0,3,8,2925,9801,47,0
2025-10-13T13:46:46,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1.0,1.2726,1.2737,75.127,59.0,0,3,8,2925,9801,47,0
2025-10-13T13:46:48,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1.0,1.2654,1.2665,75.273,59.4,0,3,8,2925,9801,48,0
2025-10-13T13:46:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1.0,1.2646,1.2656,69.568,55.0,0,3,8,2925,9801,48,0
2025-10-13T13:46:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1.0,1.2730,1.2741,75.120,59.0,0,3,8,2925,9801,48,0
2025-10-13T13:46:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.2758,1.2779,75.991,59.5,0,3,8,2917,9801,50,0
2025-10-13T13:46:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.2751,1.2762,82.638,64.8,0,3,8,2917,9801,50,0
2025-10-13T13:46:57,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.2673,1.2684,82.653,65.2,0,3,8,2917,9801,50,0
2025-10-13T13:46:58,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.2684,1.2695,82.604,65.1,0,3,8,2917,9801,51,0
2025-10-13T13:46:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.2730,1.2741,76.302,59.9,0,3,8,2917,9801,51,0
2025-10-13T13:47:04,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.5760,1.5771,111.098,70.4,0,3,8,2917,9801,53,0
2025-10-13T13:47:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.5759,1.5770,111.284,70.6,0,3,8,2917,9801,53,0
2025-10-13T13:47:07,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.5762,1.5772,104.292,66.1,0,3,8,2917,9801,53,0
2025-10-13T13:47:09,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.5769,1.5780,111.334,70.6,0,3,8,2917,9801,53,0
2025-10-13T13:47:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.5762,1.5772,111.349,70.6,0,3,8,2917,9801,54,0
2025-10-13T13:47:15,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,192,e2e,131072,1.0,1.6241,1.6252,141.404,87.0,0,3,8,2902,9801,58,0
2025-10-13T13:47:17,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,192,e2e,131072,1.0,1.6239,1.6250,133.569,82.2,0,3,8,2902,9801,58,0
2025-10-13T13:47:18,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,192,e2e,131072,1.0,1.6237,1.6248,133.853,82.4,0,3,8,2902,9801,59,0
2025-10-13T13:47:20,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,192,e2e,131072,1.0,1.6238,1.6248,133.704,82.3,0,3,8,2902,9801,59,0
2025-10-13T13:47:22,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,192,e2e,131072,1.0,1.6232,1.6242,134.331,82.7,0,3,8,2902,9801,59,0
2025-10-13T13:47:25,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,224,e2e,65536,1.0,1.0908,1.0920,99.553,91.2,0,3,8,2902,9801,61,0
