timestamp,run_id_global,run_id_per_size,device_name,num_threads,problem_size,batches,gpu_e2e_time_s,gpu_kernel_time_s,wall_time_s,total_energy_j,energy_per_batch_j,energy_per_second_j,energy_per_flop_j,time_per_gemm_ms_kernel,time_per_gemm_ms_e2e,flops_total,gflops_per_s,avg_power_w,below_target,pcie_gen,pcie_width,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
2026-02-19T14:41:41,1,1,RTX 5050,,1000000,131072,1.610977,1.609828,1.613536,193.106000,1.473282e-03,119.678794,7.366409e-10,0.012282,0.012291,2.621440e+11,162.84,119.68,f,4,8,2910,9801,63,0x0
2026-02-19T14:41:42,2,2,RTX 5050,,1000000,131072,1.610878,1.609828,1.612020,192.661000,1.469887e-03,119.515230,7.349434e-10,0.012282,0.012290,2.621440e+11,162.84,119.52,f,4,8,2895,9801,64,0x0
2026-02-19T14:41:44,3,3,RTX 5050,,1000000,131072,1.610902,1.609829,1.612031,193.362000,1.475235e-03,119.949307,7.376175e-10,0.012282,0.012290,2.621440e+11,162.84,119.95,f,4,8,2895,9801,64,0x0
2026-02-19T14:41:45,4,4,RTX 5050,,1000000,131072,1.610918,1.609828,1.612030,194.477000,1.483742e-03,120.641080,7.418709e-10,0.012282,0.012290,2.621440e+11,162.84,120.64,f,4,8,2895,9801,65,0x0
2026-02-19T14:41:47,5,5,RTX 5050,,1000000,131072,1.610883,1.609829,1.611998,195.109000,1.488564e-03,121.035486,7.442818e-10,0.012282,0.012290,2.621440e+11,162.84,121.04,f,4,8,2895,9801,65,0x0
2026-02-19T14:41:49,6,6,RTX 5050,,1000000,131072,1.610889,1.609828,1.611999,208.341000,1.589516e-03,129.243864,7.947578e-10,0.012282,0.012290,2.621440e+11,162.84,129.24,f,4,8,2895,9801,66,0x0
2026-02-19T14:41:50,7,7,RTX 5050,,1000000,131072,1.610871,1.609829,1.613119,196.263000,1.497368e-03,121.666783,7.486839e-10,0.012282,0.012290,2.621440e+11,162.84,121.67,f,4,8,2895,9801,66,0x0
2026-02-19T14:41:52,8,8,RTX 5050,,1000000,131072,1.610891,1.609829,1.612054,196.501000,1.499184e-03,121.894774,7.495918e-10,0.012282,0.012290,2.621440e+11,162.84,121.89,f,4,8,2895,9801,67,0x0
2026-02-19T14:41:53,9,9,RTX 5050,,1000000,131072,1.610912,1.609829,1.612067,195.233000,1.489510e-03,121.107233,7.447548e-10,0.012282,0.012290,2.621440e+11,162.84,121.11,f,4,8,2895,9801,67,0x0
2026-02-19T14:41:55,10,10,RTX 5050,,1000000,131072,1.610907,1.609828,1.612080,195.592000,1.492249e-03,121.328986,7.461243e-10,0.012282,0.012290,2.621440e+11,162.84,121.33,f,4,8,2895,9801,68,0x0
