schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-29T00:53:16,"conv2d_intel_20260729_004307_session2",1,1,1,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",211,1.0034731429999999,1.0034731429999999,1.0034731429999999,166.163027,166.59073900000001,0.42771199999999998,0.78750249763033175,165.58791648696871,1.0643720324487261e-10,4.7557968862559239,4.7557968862559239,1561136726016,1555.7334413044675,51527680,165.58791648696871,in_range,-1,-1,-1,3347,3020,-1,96,93,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:53:18,"conv2d_intel_20260729_004307_session2",2,2,2,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",211,1.0036420479999999,1.0036420479999999,1.0036420479999999,166.616455,167.043554,0.42709900000000001,0.78965144549763033,166.0118319395084,1.0672765057882084e-10,4.7565973838862554,4.7565973838862554,1561136726016,1555.4716236998474,51527680,166.0118319395084,in_range,-1,-1,-1,3439,3020,-1,96,96,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:53:19,"conv2d_intel_20260729_004307_session2",3,3,3,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",211,1.004227459,1.004227459,1.004227459,167.06976299999999,167.50454299999998,0.43478,0.79179982464454979,166.3664556298495,1.0701802104570289e-10,4.7593718436018957,4.7593718436018957,1561136726016,1554.5648667788521,51527680,166.3664556298495,in_range,-1,-1,-1,3439,2994,-1,96,96,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:53:20,"conv2d_intel_20260729_004307_session2",4,4,4,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",211,1.0037096169999999,1.0037096169999999,1.0037096169999999,167.027953,167.448825,0.42087200000000002,0.79160167298578199,166.4106332857823,1.0699123927873576e-10,4.7569176161137436,4.7569176161137436,1561136726016,1555.3669104836326,51527680,166.4106332857823,in_range,-1,-1,-1,3439,3019,-1,97,96,97,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:53:21,"conv2d_intel_20260729_004307_session2",5,5,5,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",211,1.0022426840000001,1.0022426840000001,1.0022426840000001,167.18499700000001,167.62132200000002,0.43632500000000002,0.79234595734597157,166.8108928795134,1.0709183520821644e-10,4.7499653270142179,4.7499653270142179,1561136726016,1557.6434240312199,51527680,166.8108928795134,in_range,-1,-1,-1,3440,2994,-1,97,97,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:53:22,"conv2d_intel_20260729_004307_session2",6,6,6,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",211,1.003085118,1.003085118,1.003085118,167.312926,167.747063,0.434137,0.79295225592417062,166.79833345907542,1.0717378126577058e-10,4.7539579052132703,4.7539579052132703,1561136726016,1556.335248127966,51527680,166.79833345907542,in_range,-1,-1,-1,3439,3109,-1,97,96,97,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:53:23,"conv2d_intel_20260729_004307_session2",7,7,7,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",211,1.0030391000000001,1.0030391000000001,1.0030391000000001,167.69280800000001,168.12452800000003,0.43171999999999999,0.79475264454976313,167.18471692678781,1.0741711805598848e-10,4.7537398104265405,4.7537398104265405,1561136726016,1556.40665056427,51527680,167.18471692678781,in_range,-1,-1,-1,3554,3020,-1,97,97,97,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:53:24,"conv2d_intel_20260729_004307_session2",8,8,8,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",211,1.0033021369999999,1.0033021369999999,1.0033021369999999,167.98400599999999,168.40506199999999,0.42105599999999999,0.79613272985781991,167.43112548558241,1.0760364752208023e-10,4.7549864312796206,4.7549864312796206,1561136726016,1555.9986054489984,51527680,167.43112548558241,in_range,-1,-1,-1,3440,3124,-1,97,97,97,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:53:25,"conv2d_intel_20260729_004307_session2",9,9,9,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",211,1.003704902,1.003704902,1.003704902,167.89263600000001,168.316599,0.42396299999999998,0.79569969668246454,167.27290627499596,1.0754511965678994e-10,4.7568952701421798,4.7568952701421798,1561136726016,1555.3742169688039,51527680,167.27290627499596,in_range,-1,-1,-1,3544,3140,-1,98,97,98,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T00:53:26,"conv2d_intel_20260729_004307_session2",10,10,10,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",211,1.004228039,1.004228039,1.004228039,168.25426899999999,168.68409199999999,0.42982300000000001,0.79741359715639804,167.54587849144889,1.0777676688792188e-10,4.7593745924170614,4.7593745924170614,1561136726016,1554.5639689273801,51527680,167.54587849144889,in_range,-1,-1,-1,3439,3018,-1,98,98,97,,-1,-1,-1.000000,-1,t
