schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-29T01:12:11,"conv2d_intel_20260729_004307_session4",1,1,1,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",24,1.0524177830000001,1.0524177830000001,1.0524177830000001,64.477557000000004,64.479684000000006,0.002127,2.6865648750000002,61.26612267630221,3.5570011393123252e-10,43.85074095833334,43.85074095833334,181269430272,172.24094195299244,122065664,61.26612267630221,in_range,-1,-1,-1,1460,1308,-1,98,98,98,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:12:12,"conv2d_intel_20260729_004307_session4",2,2,2,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",24,1.0519824390000001,1.0519824390000001,1.0519824390000001,64.566485,64.569453999999993,0.0029689999999999999,2.6902702083333332,61.376010289084299,3.561906985812011e-10,43.832601625000002,43.832601625000002,181269430272,172.31222076702366,122065664,61.376010289084299,in_range,-1,-1,-1,1364,1340,-1,99,98,99,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:12:13,"conv2d_intel_20260729_004307_session4",3,3,3,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",24,1.051939537,1.051939537,1.051939537,64.156818000000001,64.159266000000002,0.0024480000000000001,2.6732007499999999,60.989073747496192,3.5393070913132371e-10,43.830814041666663,43.830814041666663,181269430272,172.31924829915391,122065664,60.989073747496192,in_range,-1,-1,-1,1484,1338,-1,99,99,97,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:12:14,"conv2d_intel_20260729_004307_session4",4,4,4,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",24,1.051391188,1.051391188,1.051391188,64.313311999999996,64.316387999999989,0.0030760000000000002,2.6797213333333332,61.169727056909664,3.5479403175425676e-10,43.807966166666667,43.807966166666667,181269430272,172.4091207353737,122065664,61.169727056909664,in_range,-1,-1,-1,1657,1340,-1,98,97,98,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:12:15,"conv2d_intel_20260729_004307_session4",5,5,5,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",24,1.0518546710000001,1.0518546710000001,1.0518546710000001,64.695879000000005,64.698785999999998,0.0029069999999999999,2.6956616250000001,61.506480679972185,3.5690451998950939e-10,43.827277958333333,43.827277958333333,181269430272,172.33315140357442,122065664,61.506480679972185,in_range,-1,-1,-1,1364,1339,-1,98,98,98,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:12:17,"conv2d_intel_20260729_004307_session4",6,6,6,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",24,1.050390317,1.050390317,1.050390317,64.142353,64.144999999999996,0.002647,2.6725980416666668,61.065255421618666,3.5385091078927402e-10,43.766263208333328,43.766263208333328,181269430272,172.57340184715358,122065664,61.065255421618666,in_range,-1,-1,-1,1365,1304,-1,98,98,97,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:12:18,"conv2d_intel_20260729_004307_session4",7,7,7,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",24,1.0495799139999999,1.0495799139999999,1.0495799139999999,64.221699000000001,64.224987999999996,0.0032889999999999998,2.6759041250000002,61.18800306995967,3.5428863489907532e-10,43.732496416666663,43.732496416666663,181269430272,172.7066494452751,122065664,61.18800306995967,in_range,-1,-1,-1,1364,1340,-1,99,97,99,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:12:19,"conv2d_intel_20260729_004307_session4",8,8,8,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",24,1.0499451,1.0499451,1.0499451,63.904499999999999,63.906549999999996,0.0020500000000000002,2.6626875000000001,60.864610921085301,3.5253875904011755e-10,43.747712499999999,43.747712499999999,181269430272,172.64657958973285,122065664,60.864610921085301,in_range,-1,-1,-1,1485,1339,-1,99,99,99,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:12:20,"conv2d_intel_20260729_004307_session4",9,9,9,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",24,1.0495255100000001,1.0495255100000001,1.0495255100000001,63.671039999999998,63.674084000000001,0.0030439999999999998,2.6529599999999998,60.666500617026443,3.5125084193435025e-10,43.730229583333333,43.730229583333333,181269430272,172.71560199808766,122065664,60.666500617026443,in_range,-1,-1,-1,1365,1339,-1,99,99,99,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T01:12:21,"conv2d_intel_20260729_004307_session4",10,10,10,"CONV2D","onednn_convolution_auto:brg_conv_fwd:avx512_core;scratchpad=user;execute_api=c",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;dtype=f32;input_layout=NCHW;weight_layout=OIHW;output_layout=NCHW;bias=none;activation=none;groups=1;dilation=1;algorithm_policy=convolution_auto;output=overwrite;reuse_regime=warm_resident;scratchpad=user;onednn_cpu_runtime=OpenMP",24,1.0497483169999999,1.0497483169999999,1.0497483169999999,63.792622000000001,63.794992999999998,0.0023709999999999998,2.6580259166666669,60.769444415313131,3.5192156727296675e-10,43.739513208333335,43.739513208333335,181269430272,172.67894345383363,122065664,60.769444415313131,in_range,-1,-1,-1,1365,1339,-1,99,99,97,,-1,-1,-1.000000,-1,t
